street,countline_date,countline_hour,iso_dow,hour_of_week,is_weekend,total_count,pedestrian_count,cyclist_count,vehicle_count,active_countlines
Johnston St,2026-04-30,21,4,93,false,125,68,1,56,4
Johnston St,2026-04-30,22,4,94,false,44,28,2,14,4
Johnston St,2026-04-30,23,4,95,false,36,13,0,23,4
Kaiwharawhara Rd,2026-04-01,0,3,48,false,16,,,16,1
Kaiwharawhara Rd,2026-04-01,1,3,49,false,14,,,14,1
Kaiwharawhara Rd,2026-04-01,2,3,50,false,11,,,11,1
Kaiwharawhara Rd,2026-04-01,3,3,51,false,19,,,19,1
Kaiwharawhara Rd,2026-04-01,4,3,52,false,52,,2,50,1
Kaiwharawhara Rd,2026-04-01,5,3,53,false,101,,5,96,1
Kaiwharawhara Rd,2026-04-01,6,3,54,false,345,,27,318,1
Kaiwharawhara Rd,2026-04-01,7,3,55,false,873,1,101,771,1
Kaiwharawhara Rd,2026-04-01,8,3,56,false,946,8,116,822,1
Kaiwharawhara Rd,2026-04-01,9,3,57,false,641,1,30,610,1
Kaiwharawhara Rd,2026-04-01,10,3,58,false,492,,12,480,1
Kaiwharawhara Rd,2026-04-01,11,3,59,false,475,2,13,460,1
Kaiwharawhara Rd,2026-04-01,12,3,60,false,442,1,14,427,1
Kaiwharawhara Rd,2026-04-01,13,3,61,false,427,3,15,409,1
Kaiwharawhara Rd,2026-04-01,14,3,62,false,526,,19,507,1
Kaiwharawhara Rd,2026-04-01,15,3,63,false,506,1,22,483,1
Kaiwharawhara Rd,2026-04-01,16,3,64,false,554,5,60,489,1
Kaiwharawhara Rd,2026-04-01,17,3,65,false,584,6,94,484,1
Kaiwharawhara Rd,2026-04-01,18,3,66,false,446,3,46,397,1
Kaiwharawhara Rd,2026-04-01,19,3,67,false,290,,14,276,1
Kaiwharawhara Rd,2026-04-01,20,3,68,false,208,,4,204,1
Kaiwharawhara Rd,2026-04-01,21,3,69,false,87,,4,83,1
Kaiwharawhara Rd,2026-04-01,22,3,70,false,57,,,57,1
Kaiwharawhara Rd,2026-04-01,23,3,71,false,25,,,25,1
Kaiwharawhara Rd,2026-04-02,0,4,72,false,18,,,18,1
Kaiwharawhara Rd,2026-04-02,1,4,73,false,19,,,19,1
Kaiwharawhara Rd,2026-04-02,2,4,74,false,11,,,11,1
Kaiwharawhara Rd,2026-04-02,3,4,75,false,26,,,26,1
Kaiwharawhara Rd,2026-04-02,4,4,76,false,39,,1,38,1
Kaiwharawhara Rd,2026-04-02,5,4,77,false,107,,4,103,1
Kaiwharawhara Rd,2026-04-02,6,4,78,false,296,,21,275,1
Kaiwharawhara Rd,2026-04-02,7,4,79,false,862,1,85,776,1
Kaiwharawhara Rd,2026-04-02,8,4,80,false,959,4,117,838,1
Kaiwharawhara Rd,2026-04-02,9,4,81,false,591,3,29,559,1
Kaiwharawhara Rd,2026-04-02,10,4,82,false,549,2,14,533,1
Kaiwharawhara Rd,2026-04-02,11,4,83,false,501,1,15,485,1
Kaiwharawhara Rd,2026-04-02,12,4,84,false,513,1,12,500,1
Kaiwharawhara Rd,2026-04-02,13,4,85,false,518,4,11,503,1
Kaiwharawhara Rd,2026-04-02,14,4,86,false,490,1,9,480,1
Kaiwharawhara Rd,2026-04-02,15,4,87,false,584,2,23,559,1
Kaiwharawhara Rd,2026-04-02,16,4,88,false,600,8,54,538,1
Kaiwharawhara Rd,2026-04-02,17,4,89,false,527,6,78,443,1
Kaiwharawhara Rd,2026-04-02,18,4,90,false,448,1,35,412,1
Kaiwharawhara Rd,2026-04-02,19,4,91,false,366,,13,353,1
Kaiwharawhara Rd,2026-04-02,20,4,92,false,200,,6,194,1
Kaiwharawhara Rd,2026-04-02,21,4,93,false,149,,5,144,1
Kaiwharawhara Rd,2026-04-02,22,4,94,false,91,,1,90,1
Kaiwharawhara Rd,2026-04-02,23,4,95,false,60,,,60,1
Kaiwharawhara Rd,2026-04-03,0,5,96,false,27,,,27,1
Kaiwharawhara Rd,2026-04-03,1,5,97,false,28,,2,26,1
Kaiwharawhara Rd,2026-04-03,2,5,98,false,9,,,9,1
Kaiwharawhara Rd,2026-04-03,3,5,99,false,21,,,21,1
Kaiwharawhara Rd,2026-04-03,4,5,100,false,16,,,16,1
Kaiwharawhara Rd,2026-04-03,5,5,101,false,36,,3,33,1
Kaiwharawhara Rd,2026-04-03,6,5,102,false,90,,5,85,1
Kaiwharawhara Rd,2026-04-03,7,5,103,false,148,,9,139,1
Kaiwharawhara Rd,2026-04-03,8,5,104,false,213,,12,201,1
Kaiwharawhara Rd,2026-04-03,9,5,105,false,321,,15,306,1
Kaiwharawhara Rd,2026-04-03,10,5,106,false,353,1,16,336,1
Kaiwharawhara Rd,2026-04-03,11,5,107,false,330,3,7,320,1
Kaiwharawhara Rd,2026-04-03,12,5,108,false,362,1,12,349,1
Kaiwharawhara Rd,2026-04-03,13,5,109,false,299,,7,292,1
Kaiwharawhara Rd,2026-04-03,14,5,110,false,334,2,8,324,1
Kaiwharawhara Rd,2026-04-03,15,5,111,false,299,2,5,292,1
Kaiwharawhara Rd,2026-04-03,16,5,112,false,256,1,4,251,1
Kaiwharawhara Rd,2026-04-03,17,5,113,false,245,1,2,242,1
Kaiwharawhara Rd,2026-04-03,18,5,114,false,203,1,3,199,1
Kaiwharawhara Rd,2026-04-03,19,5,115,false,161,,,161,1
Kaiwharawhara Rd,2026-04-03,20,5,116,false,116,,,116,1
Kaiwharawhara Rd,2026-04-03,21,5,117,false,88,,1,87,1
Kaiwharawhara Rd,2026-04-03,22,5,118,false,89,,,89,1
Kaiwharawhara Rd,2026-04-03,23,5,119,false,59,,,59,1
Kaiwharawhara Rd,2026-04-04,0,6,120,true,31,,,31,1
Kaiwharawhara Rd,2026-04-04,1,6,121,true,28,,,28,1
Kaiwharawhara Rd,2026-04-04,2,6,122,true,17,,,17,1
Kaiwharawhara Rd,2026-04-04,3,6,123,true,26,,,26,1
Kaiwharawhara Rd,2026-04-04,4,6,124,true,22,,,22,1
Kaiwharawhara Rd,2026-04-04,5,6,125,true,45,,1,44,1
Kaiwharawhara Rd,2026-04-04,6,6,126,true,73,,1,72,1
Kaiwharawhara Rd,2026-04-04,7,6,127,true,247,,18,229,1
Kaiwharawhara Rd,2026-04-04,8,6,128,true,306,,17,289,1
Kaiwharawhara Rd,2026-04-04,9,6,129,true,487,1,13,473,1
Kaiwharawhara Rd,2026-04-04,10,6,130,true,613,,22,591,1
Kaiwharawhara Rd,2026-04-04,11,6,131,true,674,1,21,652,1
Kaiwharawhara Rd,2026-04-04,12,6,132,true,561,,22,539,1
Kaiwharawhara Rd,2026-04-04,13,6,133,true,524,,10,514,1
Kaiwharawhara Rd,2026-04-04,14,6,134,true,492,,17,475,1
Kaiwharawhara Rd,2026-04-04,15,6,135,true,401,1,8,392,1
Kaiwharawhara Rd,2026-04-04,16,6,136,true,333,4,11,318,1
Kaiwharawhara Rd,2026-04-04,17,6,137,true,307,1,6,300,1
Kaiwharawhara Rd,2026-04-04,18,6,138,true,322,,1,321,1
Kaiwharawhara Rd,2026-04-04,19,6,139,true,204,,3,201,1
Kaiwharawhara Rd,2026-04-04,20,6,140,true,180,1,,179,1
Kaiwharawhara Rd,2026-04-04,21,6,141,true,104,,,104,1
Kaiwharawhara Rd,2026-04-04,22,6,142,true,119,,2,117,1
Kaiwharawhara Rd,2026-04-04,23,6,143,true,69,,,69,1
Kaiwharawhara Rd,2026-04-05,0,7,144,true,67,,,67,1
Kaiwharawhara Rd,2026-04-05,1,7,145,true,35,,1,34,1
Kaiwharawhara Rd,2026-04-05,2,7,146,true,41,1,1,39,1
Kaiwharawhara Rd,2026-04-05,3,7,147,true,24,,,24,1
Kaiwharawhara Rd,2026-04-05,4,7,148,true,22,,,22,1
Kaiwharawhara Rd,2026-04-05,5,7,149,true,29,,,29,1
Kaiwharawhara Rd,2026-04-05,6,7,150,true,70,,2,68,1
Kaiwharawhara Rd,2026-04-05,7,7,151,true,135,,9,126,1
Kaiwharawhara Rd,2026-04-05,8,7,152,true,222,,6,216,1
Kaiwharawhara Rd,2026-04-05,9,7,153,true,366,1,12,353,1
Kaiwharawhara Rd,2026-04-05,10,7,154,true,381,,12,369,1
Kaiwharawhara Rd,2026-04-05,11,7,155,true,353,1,10,342,1
Kaiwharawhara Rd,2026-04-05,12,7,156,true,380,,11,369,1
Kaiwharawhara Rd,2026-04-05,13,7,157,true,375,,11,364,1
Kaiwharawhara Rd,2026-04-05,14,7,158,true,313,,11,302,1
Kaiwharawhara Rd,2026-04-05,15,7,159,true,332,,7,325,1
Kaiwharawhara Rd,2026-04-05,16,7,160,true,251,,2,249,1
Kaiwharawhara Rd,2026-04-05,17,7,161,true,268,,6,262,1
Kaiwharawhara Rd,2026-04-05,18,7,162,true,204,,2,202,1
Kaiwharawhara Rd,2026-04-05,19,7,163,true,135,,2,133,1
Kaiwharawhara Rd,2026-04-05,20,7,164,true,155,,,155,1
Kaiwharawhara Rd,2026-04-05,21,7,165,true,100,,1,99,1
Kaiwharawhara Rd,2026-04-05,22,7,166,true,71,,1,70,1
Kaiwharawhara Rd,2026-04-05,23,7,167,true,45,,,45,1
Kaiwharawhara Rd,2026-04-06,0,1,0,false,28,,,28,1
Kaiwharawhara Rd,2026-04-06,1,1,1,false,11,,,11,1
Kaiwharawhara Rd,2026-04-06,2,1,2,false,6,,,6,1
Kaiwharawhara Rd,2026-04-06,3,1,3,false,14,,,14,1
Kaiwharawhara Rd,2026-04-06,4,1,4,false,23,,,23,1
Kaiwharawhara Rd,2026-04-06,5,1,5,false,44,,,44,1
Kaiwharawhara Rd,2026-04-06,6,1,6,false,76,1,6,69,1
Kaiwharawhara Rd,2026-04-06,7,1,7,false,161,2,16,143,1
Kaiwharawhara Rd,2026-04-06,8,1,8,false,269,4,13,252,1
Kaiwharawhara Rd,2026-04-06,9,1,9,false,423,,15,408,1
Kaiwharawhara Rd,2026-04-06,10,1,10,false,590,2,21,567,1
Kaiwharawhara Rd,2026-04-06,11,1,11,false,518,,19,499,1
Kaiwharawhara Rd,2026-04-06,12,1,12,false,467,1,17,449,1
Kaiwharawhara Rd,2026-04-06,13,1,13,false,466,1,15,450,1
Kaiwharawhara Rd,2026-04-06,14,1,14,false,441,,16,425,1
Kaiwharawhara Rd,2026-04-06,15,1,15,false,379,,8,371,1
Kaiwharawhara Rd,2026-04-06,16,1,16,false,360,1,12,347,1
Kaiwharawhara Rd,2026-04-06,17,1,17,false,291,1,4,286,1
Kaiwharawhara Rd,2026-04-06,18,1,18,false,224,,3,221,1
Kaiwharawhara Rd,2026-04-06,19,1,19,false,161,,4,157,1
Kaiwharawhara Rd,2026-04-06,20,1,20,false,112,2,,110,1
Kaiwharawhara Rd,2026-04-06,21,1,21,false,74,,2,72,1
Kaiwharawhara Rd,2026-04-06,22,1,22,false,48,,,48,1
Kaiwharawhara Rd,2026-04-06,23,1,23,false,22,,,22,1
Kaiwharawhara Rd,2026-04-07,0,2,24,false,24,,,24,1
Kaiwharawhara Rd,2026-04-07,1,2,25,false,21,1,,20,1
Kaiwharawhara Rd,2026-04-07,2,2,26,false,17,,1,16,1
Kaiwharawhara Rd,2026-04-07,3,2,27,false,26,,,26,1
Kaiwharawhara Rd,2026-04-07,4,2,28,false,39,,,39,1
Kaiwharawhara Rd,2026-04-07,5,2,29,false,100,,8,92,1
Kaiwharawhara Rd,2026-04-07,6,2,30,false,346,,30,316,1
Kaiwharawhara Rd,2026-04-07,7,2,31,false,891,,135,756,1
Kaiwharawhara Rd,2026-04-07,8,2,32,false,871,,112,759,1
Kaiwharawhara Rd,2026-04-07,9,2,33,false,564,,20,544,1
Kaiwharawhara Rd,2026-04-07,10,2,34,false,465,,12,453,1
Kaiwharawhara Rd,2026-04-07,11,2,35,false,490,,5,485,1
Kaiwharawhara Rd,2026-04-07,12,2,36,false,505,,11,494,1
Kaiwharawhara Rd,2026-04-07,13,2,37,false,505,1,10,494,1
Kaiwharawhara Rd,2026-04-07,14,2,38,false,476,3,12,461,1
Kaiwharawhara Rd,2026-04-07,15,2,39,false,560,,18,542,1
Kaiwharawhara Rd,2026-04-07,16,2,40,false,568,,54,514,1
Kaiwharawhara Rd,2026-04-07,17,2,41,false,627,,125,502,1
Kaiwharawhara Rd,2026-04-07,18,2,42,false,378,,29,349,1
Kaiwharawhara Rd,2026-04-07,19,2,43,false,221,,6,215,1
Kaiwharawhara Rd,2026-04-07,20,2,44,false,135,,3,132,1
Kaiwharawhara Rd,2026-04-07,21,2,45,false,94,2,2,90,1
Kaiwharawhara Rd,2026-04-07,22,2,46,false,59,,2,57,1
Kaiwharawhara Rd,2026-04-07,23,2,47,false,32,,1,31,1
Kaiwharawhara Rd,2026-04-08,0,3,48,false,35,,,35,1
Kaiwharawhara Rd,2026-04-08,1,3,49,false,60,,,60,1
Kaiwharawhara Rd,2026-04-08,2,3,50,false,16,,,16,1
Kaiwharawhara Rd,2026-04-08,3,3,51,false,70,,,70,1
Kaiwharawhara Rd,2026-04-08,4,3,52,false,109,,1,108,1
Kaiwharawhara Rd,2026-04-08,5,3,53,false,172,,1,171,1
Kaiwharawhara Rd,2026-04-08,6,3,54,false,361,,17,344,1
Kaiwharawhara Rd,2026-04-08,7,3,55,false,873,1,80,792,1
Kaiwharawhara Rd,2026-04-08,8,3,56,false,850,2,77,771,1
Kaiwharawhara Rd,2026-04-08,9,3,57,false,480,3,10,467,1
Kaiwharawhara Rd,2026-04-08,10,3,58,false,511,2,6,503,1
Kaiwharawhara Rd,2026-04-08,11,3,59,false,468,,4,464,1
Kaiwharawhara Rd,2026-04-08,12,3,60,false,526,2,7,517,1
Kaiwharawhara Rd,2026-04-08,13,3,61,false,492,1,10,481,1
Kaiwharawhara Rd,2026-04-08,14,3,62,false,457,2,6,449,1
Kaiwharawhara Rd,2026-04-08,15,3,63,false,440,2,8,430,1
Kaiwharawhara Rd,2026-04-08,16,3,64,false,551,2,37,512,1
Kaiwharawhara Rd,2026-04-08,17,3,65,false,545,1,73,471,1
Kaiwharawhara Rd,2026-04-08,18,3,66,false,380,2,28,350,1
Kaiwharawhara Rd,2026-04-08,19,3,67,false,233,,4,229,1
Kaiwharawhara Rd,2026-04-08,20,3,68,false,131,1,3,127,1
Kaiwharawhara Rd,2026-04-08,21,3,69,false,112,,1,111,1
Kaiwharawhara Rd,2026-04-08,22,3,70,false,68,,,68,1
Kaiwharawhara Rd,2026-04-08,23,3,71,false,44,,,44,1
Kaiwharawhara Rd,2026-04-09,0,4,72,false,21,,,21,1
Kaiwharawhara Rd,2026-04-09,1,4,73,false,24,,,24,1
Kaiwharawhara Rd,2026-04-09,2,4,74,false,16,,,16,1
Kaiwharawhara Rd,2026-04-09,3,4,75,false,26,,,26,1
Kaiwharawhara Rd,2026-04-09,4,4,76,false,40,,1,39,1
Kaiwharawhara Rd,2026-04-09,5,4,77,false,112,,11,101,1
Kaiwharawhara Rd,2026-04-09,6,4,78,false,335,1,18,316,1
Kaiwharawhara Rd,2026-04-09,7,4,79,false,917,2,124,791,1
Kaiwharawhara Rd,2026-04-09,8,4,80,false,945,2,104,839,1
Kaiwharawhara Rd,2026-04-09,9,4,81,false,611,1,19,591,1
Kaiwharawhara Rd,2026-04-09,10,4,82,false,506,2,8,496,1
Kaiwharawhara Rd,2026-04-09,11,4,83,false,486,,4,482,1
Kaiwharawhara Rd,2026-04-09,12,4,84,false,504,,9,495,1
Kaiwharawhara Rd,2026-04-09,13,4,85,false,443,4,7,432,1
Kaiwharawhara Rd,2026-04-09,14,4,86,false,464,1,6,457,1
Kaiwharawhara Rd,2026-04-09,15,4,87,false,509,,14,495,1
Kaiwharawhara Rd,2026-04-09,16,4,88,false,571,2,52,517,1
Kaiwharawhara Rd,2026-04-09,17,4,89,false,642,3,98,541,1
Kaiwharawhara Rd,2026-04-09,18,4,90,false,443,2,51,390,1
Kaiwharawhara Rd,2026-04-09,19,4,91,false,285,1,10,274,1
Kaiwharawhara Rd,2026-04-09,20,4,92,false,178,,3,175,1
Kaiwharawhara Rd,2026-04-09,21,4,93,false,141,,2,139,1
Kaiwharawhara Rd,2026-04-09,22,4,94,false,81,,2,79,1
Kaiwharawhara Rd,2026-04-09,23,4,95,false,38,,,38,1
Kaiwharawhara Rd,2026-04-10,0,5,96,false,29,,,29,1
Kaiwharawhara Rd,2026-04-10,1,5,97,false,18,,,18,1
Kaiwharawhara Rd,2026-04-10,2,5,98,false,12,,,12,1
Kaiwharawhara Rd,2026-04-10,3,5,99,false,26,,,26,1
Kaiwharawhara Rd,2026-04-10,4,5,100,false,41,,,41,1
Kaiwharawhara Rd,2026-04-10,5,5,101,false,118,1,5,112,1
Kaiwharawhara Rd,2026-04-10,6,5,102,false,312,1,15,296,1
