street,transport_class,countline_date,countline_hour,iso_dow,hour_of_week,is_weekend,total_count,active_countlines
Abel Smith St,Car,2026-04-04,10,6,130,true,93,1
Abel Smith St,Car,2026-04-04,11,6,131,true,123,2
Abel Smith St,Car,2026-04-04,12,6,132,true,128,1
Abel Smith St,Car,2026-04-04,13,6,133,true,139,1
Abel Smith St,Car,2026-04-04,14,6,134,true,126,1
Abel Smith St,Car,2026-04-04,15,6,135,true,126,1
Abel Smith St,Car,2026-04-04,16,6,136,true,118,1
Abel Smith St,Car,2026-04-04,17,6,137,true,140,1
Abel Smith St,Car,2026-04-04,18,6,138,true,117,1
Abel Smith St,Car,2026-04-04,19,6,139,true,91,2
Abel Smith St,Car,2026-04-04,20,6,140,true,96,1
Abel Smith St,Car,2026-04-04,21,6,141,true,60,1
Abel Smith St,Car,2026-04-04,22,6,142,true,71,1
Abel Smith St,Car,2026-04-04,23,6,143,true,57,1
Abel Smith St,Car,2026-04-05,0,7,144,true,47,1
Abel Smith St,Car,2026-04-05,1,7,145,true,32,1
Abel Smith St,Car,2026-04-05,2,7,146,true,18,1
Abel Smith St,Car,2026-04-05,3,7,147,true,9,1
Abel Smith St,Car,2026-04-05,4,7,148,true,7,1
Abel Smith St,Car,2026-04-05,5,7,149,true,12,1
Abel Smith St,Car,2026-04-05,6,7,150,true,21,1
Abel Smith St,Car,2026-04-05,7,7,151,true,23,1
Abel Smith St,Car,2026-04-05,8,7,152,true,54,1
Abel Smith St,Car,2026-04-05,9,7,153,true,59,1
Abel Smith St,Car,2026-04-05,10,7,154,true,87,1
Abel Smith St,Car,2026-04-05,11,7,155,true,102,1
Abel Smith St,Car,2026-04-05,12,7,156,true,90,1
Abel Smith St,Car,2026-04-05,13,7,157,true,86,1
Abel Smith St,Car,2026-04-05,14,7,158,true,114,1
Abel Smith St,Car,2026-04-05,15,7,159,true,97,2
Abel Smith St,Car,2026-04-05,16,7,160,true,84,1
Abel Smith St,Car,2026-04-05,17,7,161,true,107,1
Abel Smith St,Car,2026-04-05,18,7,162,true,92,1
Abel Smith St,Car,2026-04-05,19,7,163,true,72,1
Abel Smith St,Car,2026-04-05,20,7,164,true,74,1
Abel Smith St,Car,2026-04-05,21,7,165,true,51,1
Abel Smith St,Car,2026-04-05,22,7,166,true,50,1
Abel Smith St,Car,2026-04-05,23,7,167,true,20,1
Abel Smith St,Car,2026-04-06,0,1,0,false,15,1
Abel Smith St,Car,2026-04-06,1,1,1,false,12,1
Abel Smith St,Car,2026-04-06,2,1,2,false,4,1
Abel Smith St,Car,2026-04-06,3,1,3,false,6,1
Abel Smith St,Car,2026-04-06,4,1,4,false,8,1
Abel Smith St,Car,2026-04-06,5,1,5,false,11,1
Abel Smith St,Car,2026-04-06,6,1,6,false,23,1
Abel Smith St,Car,2026-04-06,7,1,7,false,23,1
Abel Smith St,Car,2026-04-06,8,1,8,false,46,1
Abel Smith St,Car,2026-04-06,9,1,9,false,80,1
Abel Smith St,Car,2026-04-06,10,1,10,false,88,1
Abel Smith St,Car,2026-04-06,11,1,11,false,99,1
Abel Smith St,Car,2026-04-06,12,1,12,false,113,1
Abel Smith St,Car,2026-04-06,13,1,13,false,104,1
Abel Smith St,Car,2026-04-06,14,1,14,false,128,1
Abel Smith St,Car,2026-04-06,15,1,15,false,127,1
Abel Smith St,Car,2026-04-06,16,1,16,false,91,1
Abel Smith St,Car,2026-04-06,17,1,17,false,115,1
Abel Smith St,Car,2026-04-06,18,1,18,false,99,1
Abel Smith St,Car,2026-04-06,19,1,19,false,84,1
Abel Smith St,Car,2026-04-06,20,1,20,false,79,1
Abel Smith St,Car,2026-04-06,21,1,21,false,57,1
Abel Smith St,Car,2026-04-06,22,1,22,false,37,1
Abel Smith St,Car,2026-04-06,23,1,23,false,28,1
Abel Smith St,Car,2026-04-07,0,2,24,false,12,1
Abel Smith St,Car,2026-04-07,1,2,25,false,8,1
Abel Smith St,Car,2026-04-07,2,2,26,false,4,1
Abel Smith St,Car,2026-04-07,3,2,27,false,2,1
Abel Smith St,Car,2026-04-07,4,2,28,false,7,1
Abel Smith St,Car,2026-04-07,5,2,29,false,27,1
Abel Smith St,Car,2026-04-07,6,2,30,false,52,1
Abel Smith St,Car,2026-04-07,7,2,31,false,121,1
Abel Smith St,Car,2026-04-07,8,2,32,false,202,1
Abel Smith St,Car,2026-04-07,9,2,33,false,129,1
Abel Smith St,Car,2026-04-07,10,2,34,false,108,1
Abel Smith St,Car,2026-04-07,11,2,35,false,95,1
Abel Smith St,Car,2026-04-07,12,2,36,false,129,1
Abel Smith St,Car,2026-04-07,13,2,37,false,105,1
Abel Smith St,Car,2026-04-07,14,2,38,false,119,1
Abel Smith St,Car,2026-04-07,15,2,39,false,104,1
Abel Smith St,Car,2026-04-07,16,2,40,false,133,1
Abel Smith St,Car,2026-04-07,17,2,41,false,139,1
Abel Smith St,Car,2026-04-07,18,2,42,false,131,1
Abel Smith St,Car,2026-04-07,19,2,43,false,102,1
Abel Smith St,Car,2026-04-07,20,2,44,false,98,1
Abel Smith St,Car,2026-04-07,21,2,45,false,102,1
Abel Smith St,Car,2026-04-07,22,2,46,false,38,1
Abel Smith St,Car,2026-04-07,23,2,47,false,23,1
Abel Smith St,Car,2026-04-08,0,3,48,false,17,1
Abel Smith St,Car,2026-04-08,1,3,49,false,13,1
Abel Smith St,Car,2026-04-08,2,3,50,false,5,1
Abel Smith St,Car,2026-04-08,3,3,51,false,3,1
Abel Smith St,Car,2026-04-08,4,3,52,false,6,1
Abel Smith St,Car,2026-04-08,5,3,53,false,18,1
Abel Smith St,Car,2026-04-08,6,3,54,false,73,1
Abel Smith St,Car,2026-04-08,7,3,55,false,149,1
Abel Smith St,Car,2026-04-08,8,3,56,false,207,1
Abel Smith St,Car,2026-04-08,9,3,57,false,144,1
Abel Smith St,Car,2026-04-08,10,3,58,false,109,1
Abel Smith St,Car,2026-04-08,11,3,59,false,119,1
Abel Smith St,Car,2026-04-08,12,3,60,false,125,1
Abel Smith St,Car,2026-04-08,13,3,61,false,125,1
Abel Smith St,Car,2026-04-08,14,3,62,false,114,1
Abel Smith St,Car,2026-04-08,15,3,63,false,127,1
Abel Smith St,Car,2026-04-08,16,3,64,false,138,1
Abel Smith St,Car,2026-04-08,17,3,65,false,165,1
Abel Smith St,Car,2026-04-08,18,3,66,false,133,1
Abel Smith St,Car,2026-04-08,19,3,67,false,101,1
Abel Smith St,Car,2026-04-08,20,3,68,false,93,1
Abel Smith St,Car,2026-04-08,21,3,69,false,100,1
Abel Smith St,Car,2026-04-08,22,3,70,false,45,1
Abel Smith St,Car,2026-04-08,23,3,71,false,15,1
Abel Smith St,Car,2026-04-09,0,4,72,false,10,1
Abel Smith St,Car,2026-04-09,1,4,73,false,16,1
Abel Smith St,Car,2026-04-09,2,4,74,false,2,1
Abel Smith St,Car,2026-04-09,3,4,75,false,4,1
Abel Smith St,Car,2026-04-09,4,4,76,false,4,1
Abel Smith St,Car,2026-04-09,5,4,77,false,17,1
Abel Smith St,Car,2026-04-09,6,4,78,false,51,1
Abel Smith St,Car,2026-04-09,7,4,79,false,144,1
Abel Smith St,Car,2026-04-09,8,4,80,false,224,1
Abel Smith St,Car,2026-04-09,9,4,81,false,162,1
Abel Smith St,Car,2026-04-09,10,4,82,false,116,1
Abel Smith St,Car,2026-04-09,11,4,83,false,140,1
Abel Smith St,Car,2026-04-09,12,4,84,false,122,1
Abel Smith St,Car,2026-04-09,13,4,85,false,152,1
Abel Smith St,Car,2026-04-09,14,4,86,false,131,2
Abel Smith St,Car,2026-04-09,15,4,87,false,127,1
Abel Smith St,Car,2026-04-09,16,4,88,false,131,1
Abel Smith St,Car,2026-04-09,17,4,89,false,192,1
Abel Smith St,Car,2026-04-09,18,4,90,false,153,1
Abel Smith St,Car,2026-04-09,19,4,91,false,127,1
Abel Smith St,Car,2026-04-09,20,4,92,false,82,1
Abel Smith St,Car,2026-04-09,21,4,93,false,254,1
Abel Smith St,Car,2026-04-09,22,4,94,false,98,1
Abel Smith St,Car,2026-04-09,23,4,95,false,52,1
Abel Smith St,Car,2026-04-10,0,5,96,false,32,1
Abel Smith St,Car,2026-04-10,1,5,97,false,17,1
Abel Smith St,Car,2026-04-10,2,5,98,false,13,1
Abel Smith St,Car,2026-04-10,3,5,99,false,11,1
Abel Smith St,Car,2026-04-10,4,5,100,false,10,1
Abel Smith St,Car,2026-04-10,5,5,101,false,15,1
Abel Smith St,Car,2026-04-10,6,5,102,false,42,1
Abel Smith St,Car,2026-04-10,7,5,103,false,143,1
Abel Smith St,Car,2026-04-10,8,5,104,false,197,1
Abel Smith St,Car,2026-04-10,9,5,105,false,171,1
Abel Smith St,Car,2026-04-10,10,5,106,false,140,1
Abel Smith St,Car,2026-04-10,11,5,107,false,154,1
Abel Smith St,Car,2026-04-10,12,5,108,false,157,1
Abel Smith St,Car,2026-04-10,13,5,109,false,164,1
Abel Smith St,Car,2026-04-10,14,5,110,false,161,1
Abel Smith St,Car,2026-04-10,15,5,111,false,129,1
Abel Smith St,Car,2026-04-10,16,5,112,false,118,1
Abel Smith St,Car,2026-04-10,17,5,113,false,188,1
Abel Smith St,Car,2026-04-10,18,5,114,false,157,1
Abel Smith St,Car,2026-04-10,19,5,115,false,103,1
Abel Smith St,Car,2026-04-10,20,5,116,false,95,1
Abel Smith St,Car,2026-04-10,21,5,117,false,77,1
Abel Smith St,Car,2026-04-10,22,5,118,false,51,1
Abel Smith St,Car,2026-04-10,23,5,119,false,51,1
Abel Smith St,Car,2026-04-11,0,6,120,true,49,1
Abel Smith St,Car,2026-04-11,1,6,121,true,63,1
Abel Smith St,Car,2026-04-11,2,6,122,true,42,1
Abel Smith St,Car,2026-04-11,3,6,123,true,23,1
Abel Smith St,Car,2026-04-11,4,6,124,true,21,1
Abel Smith St,Car,2026-04-11,5,6,125,true,6,1
Abel Smith St,Car,2026-04-11,6,6,126,true,30,1
Abel Smith St,Car,2026-04-11,7,6,127,true,30,1
Abel Smith St,Car,2026-04-11,8,6,128,true,67,1
Abel Smith St,Car,2026-04-11,9,6,129,true,117,1
Abel Smith St,Car,2026-04-11,10,6,130,true,121,2
Abel Smith St,Car,2026-04-11,11,6,131,true,164,1
Abel Smith St,Car,2026-04-11,12,6,132,true,164,1
Abel Smith St,Car,2026-04-11,13,6,133,true,140,1
Abel Smith St,Car,2026-04-11,14,6,134,true,139,1
Abel Smith St,Car,2026-04-11,15,6,135,true,131,1
Abel Smith St,Car,2026-04-11,16,6,136,true,155,1
Abel Smith St,Car,2026-04-11,17,6,137,true,152,1
Abel Smith St,Car,2026-04-11,18,6,138,true,149,1
Abel Smith St,Car,2026-04-11,19,6,139,true,146,1
Abel Smith St,Car,2026-04-11,20,6,140,true,107,1
Abel Smith St,Car,2026-04-11,21,6,141,true,100,1
Abel Smith St,Car,2026-04-11,22,6,142,true,77,1
Abel Smith St,Car,2026-04-11,23,6,143,true,66,1
Abel Smith St,Car,2026-04-12,0,7,144,true,51,1
Abel Smith St,Car,2026-04-12,1,7,145,true,39,1
Abel Smith St,Car,2026-04-12,2,7,146,true,22,1
Abel Smith St,Car,2026-04-12,3,7,147,true,17,1
Abel Smith St,Car,2026-04-12,4,7,148,true,26,1
Abel Smith St,Car,2026-04-12,5,7,149,true,25,1
Abel Smith St,Car,2026-04-12,6,7,150,true,12,1
Abel Smith St,Car,2026-04-12,7,7,151,true,36,1
Abel Smith St,Car,2026-04-12,8,7,152,true,54,1
Abel Smith St,Car,2026-04-12,9,7,153,true,67,1
Abel Smith St,Car,2026-04-12,10,7,154,true,113,1
Abel Smith St,Car,2026-04-12,11,7,155,true,111,1
Abel Smith St,Car,2026-04-12,12,7,156,true,132,1
Abel Smith St,Car,2026-04-12,13,7,157,true,110,1
Abel Smith St,Car,2026-04-12,14,7,158,true,133,1
Abel Smith St,Car,2026-04-12,15,7,159,true,112,1
Abel Smith St,Car,2026-04-12,16,7,160,true,119,1
Abel Smith St,Car,2026-04-12,17,7,161,true,106,1
Abel Smith St,Car,2026-04-12,18,7,162,true,117,1
Abel Smith St,Car,2026-04-12,19,7,163,true,74,1
Abel Smith St,Car,2026-04-12,20,7,164,true,80,1
Abel Smith St,Car,2026-04-12,21,7,165,true,71,1
Abel Smith St,Car,2026-04-12,22,7,166,true,40,1
Abel Smith St,Car,2026-04-12,23,7,167,true,29,1
Abel Smith St,Car,2026-04-13,0,1,0,false,14,1
Abel Smith St,Car,2026-04-13,1,1,1,false,4,1
Abel Smith St,Car,2026-04-13,2,1,2,false,4,1
Abel Smith St,Car,2026-04-13,3,1,3,false,9,1
Abel Smith St,Car,2026-04-13,4,1,4,false,7,1
Abel Smith St,Car,2026-04-13,5,1,5,false,18,1
Abel Smith St,Car,2026-04-13,6,1,6,false,77,1
Abel Smith St,Car,2026-04-13,7,1,7,false,151,1
Abel Smith St,Car,2026-04-13,8,1,8,false,215,1
Abel Smith St,Car,2026-04-13,9,1,9,false,118,1
Abel Smith St,Car,2026-04-13,10,1,10,false,137,1
Abel Smith St,Car,2026-04-13,11,1,11,false,100,1
Abel Smith St,Car,2026-04-13,12,1,12,false,129,1
Abel Smith St,Car,2026-04-13,13,1,13,false,117,1
Abel Smith St,Car,2026-04-13,14,1,14,false,128,1
Abel Smith St,Car,2026-04-13,15,1,15,false,130,1
Abel Smith St,Car,2026-04-13,16,1,16,false,126,1
Abel Smith St,Car,2026-04-13,17,1,17,false,163,2
Abel Smith St,Car,2026-04-13,18,1,18,false,117,1
Abel Smith St,Car,2026-04-13,19,1,19,false,98,1
Abel Smith St,Car,2026-04-13,20,1,20,false,82,1
Abel Smith St,Car,2026-04-13,21,1,21,false,162,1
Abel Smith St,Car,2026-04-13,22,1,22,false,80,1
Abel Smith St,Car,2026-04-13,23,1,23,false,35,1
Abel Smith St,Car,2026-04-14,0,2,24,false,27,1
Abel Smith St,Car,2026-04-14,1,2,25,false,15,1
Abel Smith St,Car,2026-04-14,2,2,26,false,12,1
Abel Smith St,Car,2026-04-14,3,2,27,false,15,1
Abel Smith St,Car,2026-04-14,4,2,28,false,16,1
Abel Smith St,Car,2026-04-14,5,2,29,false,34,1
Abel Smith St,Car,2026-04-14,6,2,30,false,68,1
Abel Smith St,Car,2026-04-14,7,2,31,false,144,1
Abel Smith St,Car,2026-04-14,8,2,32,false,256,1
Abel Smith St,Car,2026-04-14,9,2,33,false,156,1
Abel Smith St,Car,2026-04-14,10,2,34,false,122,1
Abel Smith St,Car,2026-04-14,11,2,35,false,99,1
Abel Smith St,Car,2026-04-14,12,2,36,false,124,1
Abel Smith St,Car,2026-04-14,13,2,37,false,122,1
Abel Smith St,Car,2026-04-14,14,2,38,false,306,1
Abel Smith St,Car,2026-04-14,15,2,39,false,119,1
Abel Smith St,Car,2026-04-14,16,2,40,false,131,1
Abel Smith St,Car,2026-04-14,17,2,41,false,171,2
Abel Smith St,Car,2026-04-14,18,2,42,false,140,1
Abel Smith St,Car,2026-04-14,19,2,43,false,102,1
Abel Smith St,Car,2026-04-14,20,2,44,false,96,1
Abel Smith St,Car,2026-04-14,21,2,45,false,83,1
Abel Smith St,Car,2026-04-14,22,2,46,false,43,1
Abel Smith St,Car,2026-04-14,23,2,47,false,23,1
Abel Smith St,Car,2026-04-15,0,3,48,false,11,1
Abel Smith St,Car,2026-04-15,1,3,49,false,7,1
Abel Smith St,Car,2026-04-15,2,3,50,false,2,1
Abel Smith St,Car,2026-04-15,3,3,51,false,3,1
Abel Smith St,Car,2026-04-15,4,3,52,false,5,1
Abel Smith St,Car,2026-04-15,5,3,53,false,18,1
Abel Smith St,Car,2026-04-15,6,3,54,false,63,1
Abel Smith St,Car,2026-04-15,7,3,55,false,156,1
Abel Smith St,Car,2026-04-15,8,3,56,false,225,1
Abel Smith St,Car,2026-04-15,9,3,57,false,182,1
Abel Smith St,Car,2026-04-15,10,3,58,false,122,1
Abel Smith St,Car,2026-04-15,11,3,59,false,99,1
Abel Smith St,Car,2026-04-15,12,3,60,false,122,1
Abel Smith St,Car,2026-04-15,13,3,61,false,147,1
Abel Smith St,Car,2026-04-15,14,3,62,false,107,2
Abel Smith St,Car,2026-04-15,15,3,63,false,117,1
Abel Smith St,Car,2026-04-15,16,3,64,false,110,1
Abel Smith St,Car,2026-04-15,17,3,65,false,170,1
Abel Smith St,Car,2026-04-15,18,3,66,false,156,1
Abel Smith St,Car,2026-04-15,19,3,67,false,119,1
Abel Smith St,Car,2026-04-15,20,3,68,false,91,1
Abel Smith St,Car,2026-04-15,21,3,69,false,62,1
Abel Smith St,Car,2026-04-15,22,3,70,false,40,1
Abel Smith St,Car,2026-04-15,23,3,71,false,20,1
Abel Smith St,Car,2026-04-16,0,4,72,false,13,1
Abel Smith St,Car,2026-04-16,1,4,73,false,5,1
Abel Smith St,Car,2026-04-16,2,4,74,false,3,1
Abel Smith St,Car,2026-04-16,3,4,75,false,4,1
Abel Smith St,Car,2026-04-16,4,4,76,false,7,1
Abel Smith St,Car,2026-04-16,5,4,77,false,25,1
Abel Smith St,Car,2026-04-16,6,4,78,false,53,1
Abel Smith St,Car,2026-04-16,7,4,79,false,153,1
Abel Smith St,Car,2026-04-16,8,4,80,false,244,1
Abel Smith St,Car,2026-04-16,9,4,81,false,185,2
Abel Smith St,Car,2026-04-16,10,4,82,false,136,1
Abel Smith St,Car,2026-04-16,11,4,83,false,123,1
Abel Smith St,Car,2026-04-16,12,4,84,false,113,1
Abel Smith St,Car,2026-04-16,13,4,85,false,118,1
Abel Smith St,Car,2026-04-16,14,4,86,false,140,2
Abel Smith St,Car,2026-04-16,15,4,87,false,100,1
Abel Smith St,Car,2026-04-16,16,4,88,false,124,1
Abel Smith St,Car,2026-04-16,17,4,89,false,149,1
Abel Smith St,Car,2026-04-16,18,4,90,false,139,1
Abel Smith St,Car,2026-04-16,19,4,91,false,99,1
Abel Smith St,Car,2026-04-16,20,4,92,false,99,1
Abel Smith St,Car,2026-04-16,21,4,93,false,72,1
Abel Smith St,Car,2026-04-16,22,4,94,false,51,1
Abel Smith St,Car,2026-04-16,23,4,95,false,21,1
Abel Smith St,Car,2026-04-17,0,5,96,false,13,1
Abel Smith St,Car,2026-04-17,1,5,97,false,5,1
Abel Smith St,Car,2026-04-17,2,5,98,false,1,1
Abel Smith St,Car,2026-04-17,3,5,99,false,4,1
Abel Smith St,Car,2026-04-17,4,5,100,false,8,1
Abel Smith St,Car,2026-04-17,5,5,101,false,24,1
Abel Smith St,Car,2026-04-17,6,5,102,false,55,1
Abel Smith St,Car,2026-04-17,7,5,103,false,142,1
Abel Smith St,Car,2026-04-17,8,5,104,false,209,1
Abel Smith St,Car,2026-04-17,9,5,105,false,171,1
Abel Smith St,Car,2026-04-17,10,5,106,false,118,1
Abel Smith St,Car,2026-04-17,11,5,107,false,127,1
Abel Smith St,Car,2026-04-17,12,5,108,false,118,2
Abel Smith St,Car,2026-04-17,13,5,109,false,117,1
Abel Smith St,Car,2026-04-17,14,5,110,false,150,1
Abel Smith St,Car,2026-04-17,15,5,111,false,117,1
Abel Smith St,Car,2026-04-17,16,5,112,false,138,1
Abel Smith St,Car,2026-04-17,17,5,113,false,173,1
Abel Smith St,Car,2026-04-17,18,5,114,false,159,1
Abel Smith St,Car,2026-04-17,19,5,115,false,108,1
Abel Smith St,Car,2026-04-17,20,5,116,false,106,1
Abel Smith St,Car,2026-04-17,21,5,117,false,75,1
Abel Smith St,Car,2026-04-17,22,5,118,false,80,1
Abel Smith St,Car,2026-04-17,23,5,119,false,46,1
Abel Smith St,Car,2026-04-18,0,6,120,true,39,1
Abel Smith St,Car,2026-04-18,1,6,121,true,23,1
Abel Smith St,Car,2026-04-18,2,6,122,true,20,1
Abel Smith St,Car,2026-04-18,3,6,123,true,8,1
Abel Smith St,Car,2026-04-18,4,6,124,true,15,1
Abel Smith St,Car,2026-04-18,5,6,125,true,17,1
Abel Smith St,Car,2026-04-18,6,6,126,true,28,1
Abel Smith St,Car,2026-04-18,7,6,127,true,37,1
Abel Smith St,Car,2026-04-18,8,6,128,true,71,1
Abel Smith St,Car,2026-04-18,9,6,129,true,103,1
Abel Smith St,Car,2026-04-18,10,6,130,true,141,1
Abel Smith St,Car,2026-04-18,11,6,131,true,131,1
Abel Smith St,Car,2026-04-18,12,6,132,true,146,1
Abel Smith St,Car,2026-04-18,13,6,133,true,153,1
Abel Smith St,Car,2026-04-18,14,6,134,true,143,1
Abel Smith St,Car,2026-04-18,15,6,135,true,136,1
Abel Smith St,Car,2026-04-18,16,6,136,true,176,1
Abel Smith St,Car,2026-04-18,17,6,137,true,179,1
Abel Smith St,Car,2026-04-18,18,6,138,true,133,1
Abel Smith St,Car,2026-04-18,19,6,139,true,145,1
Abel Smith St,Car,2026-04-18,20,6,140,true,104,1
Abel Smith St,Car,2026-04-18,21,6,141,true,82,1
Abel Smith St,Car,2026-04-18,22,6,142,true,70,1
Abel Smith St,Car,2026-04-18,23,6,143,true,59,1
Abel Smith St,Car,2026-04-19,0,7,144,true,43,1
Abel Smith St,Car,2026-04-19,1,7,145,true,32,1
Abel Smith St,Car,2026-04-19,2,7,146,true,29,1
Abel Smith St,Car,2026-04-19,3,7,147,true,18,1
Abel Smith St,Car,2026-04-19,4,7,148,true,13,1
Abel Smith St,Car,2026-04-19,5,7,149,true,18,1
Abel Smith St,Car,2026-04-19,6,7,150,true,20,1
Abel Smith St,Car,2026-04-19,7,7,151,true,21,1
Abel Smith St,Car,2026-04-19,8,7,152,true,47,1
Abel Smith St,Car,2026-04-19,9,7,153,true,97,1
Abel Smith St,Car,2026-04-19,10,7,154,true,103,1
Abel Smith St,Car,2026-04-19,11,7,155,true,137,1
Abel Smith St,Car,2026-04-19,12,7,156,true,144,1
Abel Smith St,Car,2026-04-19,13,7,157,true,151,1
Abel Smith St,Car,2026-04-19,14,7,158,true,140,1
Abel Smith St,Car,2026-04-19,15,7,159,true,139,1
Abel Smith St,Car,2026-04-19,16,7,160,true,142,1
Abel Smith St,Car,2026-04-19,17,7,161,true,139,1
Abel Smith St,Car,2026-04-19,18,7,162,true,124,1
Abel Smith St,Car,2026-04-19,19,7,163,true,118,1
Abel Smith St,Car,2026-04-19,20,7,164,true,92,1
Abel Smith St,Car,2026-04-19,21,7,165,true,70,1
Abel Smith St,Car,2026-04-19,22,7,166,true,53,1
Abel Smith St,Car,2026-04-19,23,7,167,true,18,1
Abel Smith St,Car,2026-04-20,0,1,0,false,18,1
Abel Smith St,Car,2026-04-20,1,1,1,false,8,1
Abel Smith St,Car,2026-04-20,2,1,2,false,5,1
Abel Smith St,Car,2026-04-20,3,1,3,false,5,1
Abel Smith St,Car,2026-04-20,4,1,4,false,5,1
Abel Smith St,Car,2026-04-20,5,1,5,false,18,1
Abel Smith St,Car,2026-04-20,6,1,6,false,49,1
Abel Smith St,Car,2026-04-20,7,1,7,false,114,1
Abel Smith St,Car,2026-04-20,8,1,8,false,266,1
Abel Smith St,Car,2026-04-20,9,1,9,false,160,1
Abel Smith St,Car,2026-04-20,10,1,10,false,122,2
Abel Smith St,Car,2026-04-20,11,1,11,false,113,1
Abel Smith St,Car,2026-04-20,12,1,12,false,104,1
Abel Smith St,Car,2026-04-20,13,1,13,false,111,1
Abel Smith St,Car,2026-04-20,14,1,14,false,172,1
Abel Smith St,Car,2026-04-20,15,1,15,false,144,1
Abel Smith St,Car,2026-04-20,16,1,16,false,123,1
Abel Smith St,Car,2026-04-20,17,1,17,false,140,1
Abel Smith St,Car,2026-04-20,18,1,18,false,85,1
Abel Smith St,Car,2026-04-20,19,1,19,false,70,1
Abel Smith St,Car,2026-04-20,20,1,20,false,40,1
Abel Smith St,Car,2026-04-20,21,1,21,false,38,1
Abel Smith St,Car,2026-04-20,22,1,22,false,16,1
Abel Smith St,Car,2026-04-20,23,1,23,false,13,1
Abel Smith St,Car,2026-04-21,0,2,24,false,6,1
Abel Smith St,Car,2026-04-21,1,2,25,false,8,1
Abel Smith St,Car,2026-04-21,2,2,26,false,8,1
Abel Smith St,Car,2026-04-21,3,2,27,false,3,1
Abel Smith St,Car,2026-04-21,4,2,28,false,11,1
Abel Smith St,Car,2026-04-21,5,2,29,false,24,1
Abel Smith St,Car,2026-04-21,6,2,30,false,45,1
Abel Smith St,Car,2026-04-21,7,2,31,false,92,1
Abel Smith St,Car,2026-04-21,8,2,32,false,104,1
Abel Smith St,Car,2026-04-21,9,2,33,false,61,1
Abel Smith St,Car,2026-04-21,10,2,34,false,73,1
Abel Smith St,Car,2026-04-21,11,2,35,false,80,1
Abel Smith St,Car,2026-04-21,12,2,36,false,72,1
Abel Smith St,Car,2026-04-21,13,2,37,false,80,1
Abel Smith St,Car,2026-04-21,14,2,38,false,87,1
Abel Smith St,Car,2026-04-21,15,2,39,false,97,1
Abel Smith St,Car,2026-04-21,16,2,40,false,94,1
Abel Smith St,Car,2026-04-21,17,2,41,false,118,1
Abel Smith St,Car,2026-04-21,18,2,42,false,112,1
Abel Smith St,Car,2026-04-21,19,2,43,false,88,1
Abel Smith St,Car,2026-04-21,20,2,44,false,71,1
Abel Smith St,Car,2026-04-21,21,2,45,false,62,1
Abel Smith St,Car,2026-04-21,22,2,46,false,36,1
Abel Smith St,Car,2026-04-21,23,2,47,false,33,1
Abel Smith St,Car,2026-04-22,0,3,48,false,7,1
Abel Smith St,Car,2026-04-22,1,3,49,false,9,1
Abel Smith St,Car,2026-04-22,2,3,50,false,4,1
Abel Smith St,Car,2026-04-22,3,3,51,false,5,1
Abel Smith St,Car,2026-04-22,4,3,52,false,6,1
Abel Smith St,Car,2026-04-22,5,3,53,false,16,1
Abel Smith St,Car,2026-04-22,6,3,54,false,63,1
Abel Smith St,Car,2026-04-22,7,3,55,false,149,1
Abel Smith St,Car,2026-04-22,8,3,56,false,298,1
Abel Smith St,Car,2026-04-22,9,3,57,false,184,1
Abel Smith St,Car,2026-04-22,10,3,58,false,135,1
Abel Smith St,Car,2026-04-22,11,3,59,false,104,1
Abel Smith St,Car,2026-04-22,12,3,60,false,116,1
Abel Smith St,Car,2026-04-22,13,3,61,false,130,1
Abel Smith St,Car,2026-04-22,14,3,62,false,163,1
Abel Smith St,Car,2026-04-22,15,3,63,false,163,1
Abel Smith St,Car,2026-04-22,16,3,64,false,137,1
Abel Smith St,Car,2026-04-22,17,3,65,false,206,1
Abel Smith St,Car,2026-04-22,18,3,66,false,163,1
Abel Smith St,Car,2026-04-22,19,3,67,false,129,1
Abel Smith St,Car,2026-04-22,20,3,68,false,103,1
Abel Smith St,Car,2026-04-22,21,3,69,false,70,1
Abel Smith St,Car,2026-04-22,22,3,70,false,45,1
Abel Smith St,Car,2026-04-22,23,3,71,false,33,1
Abel Smith St,Car,2026-04-23,0,4,72,false,15,1
Abel Smith St,Car,2026-04-23,1,4,73,false,10,1
Abel Smith St,Car,2026-04-23,2,4,74,false,3,1
Abel Smith St,Car,2026-04-23,3,4,75,false,2,1
Abel Smith St,Car,2026-04-23,4,4,76,false,11,1
Abel Smith St,Car,2026-04-23,5,4,77,false,18,1
Abel Smith St,Car,2026-04-23,6,4,78,false,42,1
Abel Smith St,Car,2026-04-23,7,4,79,false,172,1
Abel Smith St,Car,2026-04-23,8,4,80,false,308,1
Abel Smith St,Car,2026-04-23,9,4,81,false,186,1
Abel Smith St,Car,2026-04-23,10,4,82,false,134,1
Abel Smith St,Car,2026-04-23,11,4,83,false,139,1
Abel Smith St,Car,2026-04-23,12,4,84,false,129,1
Abel Smith St,Car,2026-04-23,13,4,85,false,136,1
Abel Smith St,Car,2026-04-23,14,4,86,false,155,1
Abel Smith St,Car,2026-04-23,15,4,87,false,166,1
Abel Smith St,Car,2026-04-23,16,4,88,false,142,1
Abel Smith St,Car,2026-04-23,17,4,89,false,192,1
Abel Smith St,Car,2026-04-23,18,4,90,false,161,1
