cell_id,cell_lat,cell_lon,event_date,event_hour,sensor_hits,metlink_hits,nzta_hits,total_hits,sources_hit,max_sev_rank,sources
"-41.29,174.77",-41.29,174.77,2026-04-21,12,3,2,0,5,2,2,"metlink, sensors"
"-41.27,174.78",-41.27,174.78,2026-04-06,10,0,2,3,5,2,3,"metlink, nzta"
"-41.19,174.83",-41.19,174.83,2026-04-03,14,1,0,4,5,2,3,"nzta, sensors"
"-41.19,174.83",-41.19,174.83,2026-04-06,18,0,2,3,5,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-06,11,0,2,3,5,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-12,19,0,4,1,5,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-27,20,0,2,3,5,2,3,"metlink, nzta"
"-41.28,174.78",-41.28,174.78,2026-04-30,20,1,4,0,5,2,2,"metlink, sensors"
"-41.27,174.78",-41.27,174.78,2026-04-27,19,0,2,3,5,2,3,"metlink, nzta"
"-41.25,174.81",-41.25,174.81,2026-04-21,17,0,4,1,5,2,3,"metlink, nzta"
"-41.23,174.81",-41.23,174.81,2026-04-27,13,0,1,4,5,2,3,"metlink, nzta"
"-41.22,174.88",-41.22,174.88,2026-04-20,17,0,1,4,5,2,3,"metlink, nzta"
"-41.32,174.81",-41.32,174.81,2026-04-11,9,0,4,1,5,2,2,"metlink, nzta"
"-41.25,174.81",-41.25,174.81,2026-04-21,9,0,4,1,5,2,3,"metlink, nzta"
"-41.19,174.83",-41.19,174.83,2026-04-03,16,1,0,4,5,2,3,"nzta, sensors"
"-40.91,175.0",-40.91,175.0,2026-04-21,7,0,1,4,5,2,3,"metlink, nzta"
"-41.19,174.83",-41.19,174.83,2026-04-21,11,1,0,4,5,2,3,"nzta, sensors"
"-41.14,174.84",-41.14,174.84,2026-04-27,13,0,2,3,5,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-27,19,0,2,3,5,2,3,"metlink, nzta"
"-41.27,174.78",-41.27,174.78,2026-04-27,18,0,2,3,5,2,3,"metlink, nzta"
"-41.27,174.78",-41.27,174.78,2026-04-03,2,1,0,4,5,2,3,"nzta, sensors"
"-41.28,174.78",-41.28,174.78,2026-04-21,11,1,4,0,5,2,2,"metlink, sensors"
"-41.14,174.84",-41.14,174.84,2026-04-27,8,0,2,3,5,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-14,18,0,4,1,5,2,3,"metlink, nzta"
"-41.3,174.78",-41.3,174.78,2026-04-06,16,0,3,1,4,2,2,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-05,8,0,2,2,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-12,18,0,3,1,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-05,19,0,2,2,4,2,3,"metlink, nzta"
"-41.22,174.81",-41.22,174.81,2026-04-06,17,0,3,1,4,2,3,"metlink, nzta"
"-41.28,174.77",-41.28,174.77,2026-04-20,22,0,1,3,4,2,3,"metlink, nzta"
"-41.22,174.89",-41.22,174.89,2026-04-21,12,0,3,1,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-05,15,0,2,2,4,2,3,"metlink, nzta"
"-41.21,174.82",-41.21,174.82,2026-04-12,22,0,3,1,4,2,2,"metlink, nzta"
"-41.28,174.78",-41.28,174.78,2026-04-13,19,1,3,0,4,2,3,"metlink, sensors"
"-41.22,174.81",-41.22,174.81,2026-04-27,22,0,3,1,4,2,3,"metlink, nzta"
"-41.27,174.78",-41.27,174.78,2026-04-27,17,0,1,3,4,2,3,"metlink, nzta"
"-41.3,174.77",-41.3,174.77,2026-04-21,9,2,2,0,4,2,2,"metlink, sensors"
"-41.28,174.77",-41.28,174.77,2026-04-20,11,0,1,3,4,2,3,"metlink, nzta"
"-41.28,174.77",-41.28,174.77,2026-04-20,20,1,0,3,4,2,3,"nzta, sensors"
"-41.32,174.8",-41.32,174.8,2026-04-03,13,1,3,0,4,2,2,"metlink, sensors"
"-40.76,175.16",-40.76,175.16,2026-04-21,8,0,3,1,4,2,2,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-25,20,0,3,1,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-05,10,0,2,2,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-05,18,0,2,2,4,2,3,"metlink, nzta"
"-41.3,174.77",-41.3,174.77,2026-04-06,19,0,3,1,4,2,3,"metlink, nzta"
"-41.32,174.81",-41.32,174.81,2026-04-02,20,1,3,0,4,2,2,"metlink, sensors"
"-41.19,174.83",-41.19,174.83,2026-04-20,16,0,1,3,4,2,2,"metlink, nzta"
"-41.21,174.82",-41.21,174.82,2026-04-03,8,0,1,3,4,2,3,"metlink, nzta"
"-41.32,174.81",-41.32,174.81,2026-04-11,22,0,3,1,4,2,2,"metlink, nzta"
"-41.28,174.77",-41.28,174.77,2026-04-20,9,0,1,3,4,2,3,"metlink, nzta"
"-41.16,174.98",-41.16,174.98,2026-04-20,16,0,3,1,4,2,3,"metlink, nzta"
"-41.28,174.78",-41.28,174.78,2026-04-21,15,3,1,0,4,2,2,"metlink, sensors"
"-41.31,174.78",-41.31,174.78,2026-04-01,18,1,3,0,4,2,2,"metlink, sensors"
"-41.27,174.78",-41.27,174.78,2026-04-27,22,0,1,3,4,2,3,"metlink, nzta"
"-41.21,174.82",-41.21,174.82,2026-04-06,12,0,1,3,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-20,21,0,2,2,4,2,3,"metlink, nzta"
"-40.91,175.0",-40.91,175.0,2026-04-19,8,0,3,1,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-06,21,0,1,3,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-20,22,0,2,2,4,2,3,"metlink, nzta"
"-41.19,174.83",-41.19,174.83,2026-04-06,8,0,1,3,4,2,3,"metlink, nzta"
"-41.32,174.81",-41.32,174.81,2026-04-11,12,0,3,1,4,2,2,"metlink, nzta"
"-41.27,174.78",-41.27,174.78,2026-04-27,16,0,1,3,4,2,3,"metlink, nzta"
"-41.27,174.78",-41.27,174.78,2026-04-06,16,0,1,3,4,2,3,"metlink, nzta"
"-41.28,174.78",-41.28,174.78,2026-04-21,13,1,3,0,4,2,2,"metlink, sensors"
"-41.31,174.78",-41.31,174.78,2026-04-20,8,1,3,0,4,2,3,"metlink, sensors"
"-41.14,174.84",-41.14,174.84,2026-04-27,7,0,1,3,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-20,23,0,2,2,4,2,3,"metlink, nzta"
"-41.25,174.81",-41.25,174.81,2026-04-21,16,0,3,1,4,2,3,"metlink, nzta"
"-41.31,174.8",-41.31,174.8,2026-04-11,19,0,3,1,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-12,17,0,3,1,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-20,8,0,2,2,4,2,3,"metlink, nzta"
"-41.28,174.77",-41.28,174.77,2026-04-20,21,1,0,3,4,2,3,"nzta, sensors"
"-41.28,174.77",-41.28,174.77,2026-04-20,19,1,0,3,4,2,3,"nzta, sensors"
"-40.87,175.03",-40.87,175.03,2026-04-02,16,0,3,1,4,2,3,"metlink, nzta"
"-41.32,174.78",-41.32,174.78,2026-04-20,16,1,3,0,4,2,3,"metlink, sensors"
"-41.32,174.8",-41.32,174.8,2026-04-02,20,1,3,0,4,2,2,"metlink, sensors"
"-41.22,174.81",-41.22,174.81,2026-04-06,7,0,3,1,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-06,7,0,1,3,4,2,3,"metlink, nzta"
"-41.31,174.79",-41.31,174.79,2026-04-03,13,0,3,1,4,2,2,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-12,20,0,3,1,4,2,3,"metlink, nzta"
"-41.22,174.89",-41.22,174.89,2026-04-03,20,0,3,1,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-05,17,0,2,2,4,2,3,"metlink, nzta"
"-41.22,174.81",-41.22,174.81,2026-04-03,16,0,3,1,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-13,6,0,3,1,4,2,3,"metlink, nzta"
"-40.76,175.16",-40.76,175.16,2026-04-03,16,0,2,2,4,2,3,"metlink, nzta"
"-41.27,174.78",-41.27,174.78,2026-04-06,18,0,1,3,4,2,3,"metlink, nzta"
"-41.16,174.98",-41.16,174.98,2026-04-21,7,0,3,1,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-20,6,0,2,2,4,2,3,"metlink, nzta"
"-40.87,175.03",-40.87,175.03,2026-04-06,8,0,1,3,4,2,2,"metlink, nzta"
"-41.27,174.78",-41.27,174.78,2026-04-12,7,0,3,1,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-20,17,0,2,2,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-14,17,0,3,1,4,2,3,"metlink, nzta"
"-41.3,174.78",-41.3,174.78,2026-04-03,9,0,3,1,4,2,3,"metlink, nzta"
"-41.3,174.78",-41.3,174.78,2026-04-06,15,0,3,1,4,2,2,"metlink, nzta"
"-41.29,174.78",-41.29,174.78,2026-04-21,10,1,3,0,4,2,2,"metlink, sensors"
"-41.27,174.78",-41.27,174.78,2026-04-27,8,0,1,3,4,2,3,"metlink, nzta"
"-41.28,174.77",-41.28,174.77,2026-04-20,14,0,1,3,4,2,3,"metlink, nzta"
"-41.19,174.83",-41.19,174.83,2026-04-06,16,0,1,3,4,2,3,"metlink, nzta"
"-41.22,174.81",-41.22,174.81,2026-04-20,17,0,3,1,4,2,2,"metlink, nzta"
"-41.13,174.84",-41.13,174.84,2026-04-03,17,0,1,3,4,2,3,"metlink, nzta"
"-41.19,174.83",-41.19,174.83,2026-04-20,5,1,0,3,4,2,3,"nzta, sensors"
"-41.14,174.84",-41.14,174.84,2026-04-27,6,0,1,3,4,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-13,8,0,2,1,3,2,3,"metlink, nzta"
"-41.19,174.83",-41.19,174.83,2026-04-05,14,0,2,1,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-25,19,0,2,1,3,2,3,"metlink, nzta"
"-41.25,174.81",-41.25,174.81,2026-04-27,18,0,2,1,3,2,3,"metlink, nzta"
"-41.18,174.94",-41.18,174.94,2026-04-20,8,0,1,2,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-25,8,0,2,1,3,2,3,"metlink, nzta"
"-41.08,175.46",-41.08,175.46,2026-04-27,13,0,2,1,3,2,3,"metlink, nzta"
"-41.27,174.78",-41.27,174.78,2026-04-20,11,0,2,1,3,2,2,"metlink, nzta"
"-41.16,174.98",-41.16,174.98,2026-04-21,8,0,2,1,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-25,13,0,2,1,3,2,3,"metlink, nzta"
"-40.91,175.0",-40.91,175.0,2026-04-19,14,0,2,1,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-13,22,0,2,1,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-05,22,0,1,2,3,2,3,"metlink, nzta"
"-41.31,174.8",-41.31,174.8,2026-04-30,22,0,2,1,3,2,3,"metlink, nzta"
"-41.19,174.83",-41.19,174.83,2026-04-30,16,1,2,0,3,2,2,"metlink, sensors"
"-41.3,174.78",-41.3,174.78,2026-04-06,14,0,2,1,3,2,2,"metlink, nzta"
"-40.91,175.0",-40.91,175.0,2026-04-02,12,0,2,1,3,2,3,"metlink, nzta"
"-41.1,174.87",-41.1,174.87,2026-04-03,2,0,2,1,3,2,3,"metlink, nzta"
"-41.22,174.81",-41.22,174.81,2026-04-27,16,0,2,1,3,2,3,"metlink, nzta"
"-41.3,174.77",-41.3,174.77,2026-04-03,1,2,0,1,3,2,2,"nzta, sensors"
"-41.19,174.83",-41.19,174.83,2026-04-02,19,1,2,0,3,2,2,"metlink, sensors"
"-41.27,174.78",-41.27,174.78,2026-04-25,20,0,2,1,3,2,3,"metlink, nzta"
"-41.22,174.81",-41.22,174.81,2026-04-06,11,0,2,1,3,2,3,"metlink, nzta"
"-41.27,174.78",-41.27,174.78,2026-04-20,17,0,2,1,3,2,2,"metlink, nzta"
"-41.19,174.83",-41.19,174.83,2026-04-12,16,0,2,1,3,2,2,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-25,16,0,2,1,3,2,3,"metlink, nzta"
"-41.3,174.78",-41.3,174.78,2026-04-06,8,0,2,1,3,2,2,"metlink, nzta"
"-41.32,174.81",-41.32,174.81,2026-04-11,15,0,2,1,3,2,2,"metlink, nzta"
"-41.28,174.78",-41.28,174.78,2026-04-20,15,1,2,0,3,2,3,"metlink, sensors"
"-40.76,175.16",-40.76,175.16,2026-04-24,16,0,2,1,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-25,11,0,2,1,3,2,3,"metlink, nzta"
"-41.16,174.98",-41.16,174.98,2026-04-21,15,0,2,1,3,2,3,"metlink, nzta"
"-41.28,174.78",-41.28,174.78,2026-04-06,11,1,2,0,3,2,3,"metlink, sensors"
"-41.28,174.78",-41.28,174.78,2026-04-21,12,1,2,0,3,2,2,"metlink, sensors"
"-41.14,174.84",-41.14,174.84,2026-04-12,15,0,2,1,3,2,3,"metlink, nzta"
"-41.27,174.78",-41.27,174.78,2026-04-25,9,0,2,1,3,2,2,"metlink, nzta"
"-41.3,174.78",-41.3,174.78,2026-04-20,19,2,1,0,3,2,2,"metlink, sensors"
"-41.14,174.84",-41.14,174.84,2026-04-14,21,0,2,1,3,2,3,"metlink, nzta"
"-41.22,174.89",-41.22,174.89,2026-04-21,7,0,2,1,3,2,3,"metlink, nzta"
"-41.22,174.89",-41.22,174.89,2026-04-21,16,0,2,1,3,2,3,"metlink, nzta"
"-40.87,175.03",-40.87,175.03,2026-04-13,15,0,2,1,3,2,2,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-14,22,0,2,1,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-13,16,0,2,1,3,2,2,"metlink, nzta"
"-41.27,174.78",-41.27,174.78,2026-04-12,19,0,2,1,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-20,15,0,1,2,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-14,15,0,2,1,3,2,3,"metlink, nzta"
"-40.76,175.16",-40.76,175.16,2026-04-21,16,0,2,1,3,2,2,"metlink, nzta"
"-41.32,174.78",-41.32,174.78,2026-04-24,15,1,2,0,3,2,2,"metlink, sensors"
"-41.28,174.78",-41.28,174.78,2026-04-27,19,1,2,0,3,2,3,"metlink, sensors"
"-41.14,174.84",-41.14,174.84,2026-04-25,14,0,2,1,3,2,3,"metlink, nzta"
"-41.28,174.78",-41.28,174.78,2026-04-03,10,1,2,0,3,2,2,"metlink, sensors"
"-41.22,174.81",-41.22,174.81,2026-04-03,8,0,2,1,3,2,3,"metlink, nzta"
"-41.31,174.78",-41.31,174.78,2026-04-20,9,1,2,0,3,2,2,"metlink, sensors"
"-41.22,174.81",-41.22,174.81,2026-04-21,6,0,2,1,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-14,23,0,2,1,3,2,3,"metlink, nzta"
"-41.3,174.77",-41.3,174.77,2026-04-03,21,0,2,1,3,2,3,"metlink, nzta"
"-41.22,174.81",-41.22,174.81,2026-04-21,17,0,2,1,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-12,14,0,2,1,3,2,3,"metlink, nzta"
"-41.22,174.81",-41.22,174.81,2026-04-03,19,0,2,1,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-14,8,0,2,1,3,2,3,"metlink, nzta"
"-41.25,174.81",-41.25,174.81,2026-04-03,15,2,0,1,3,2,3,"nzta, sensors"
"-41.18,174.83",-41.18,174.83,2026-04-21,16,1,2,0,3,2,3,"metlink, sensors"
"-41.3,174.77",-41.3,174.77,2026-04-03,0,2,0,1,3,2,2,"nzta, sensors"
"-41.18,174.94",-41.18,174.94,2026-04-20,16,0,1,2,3,2,3,"metlink, nzta"
"-41.29,174.77",-41.29,174.77,2026-04-21,10,2,1,0,3,2,2,"metlink, sensors"
"-40.76,175.16",-40.76,175.16,2026-04-02,18,0,2,1,3,2,3,"metlink, nzta"
"-41.31,174.79",-41.31,174.79,2026-04-03,23,0,2,1,3,2,2,"metlink, nzta"
"-41.16,174.98",-41.16,174.98,2026-04-20,12,0,2,1,3,2,3,"metlink, nzta"
"-41.1,174.87",-41.1,174.87,2026-04-03,4,0,2,1,3,2,3,"metlink, nzta"
"-41.22,174.8",-41.22,174.8,2026-04-21,10,2,1,0,3,2,2,"metlink, sensors"
"-41.29,174.77",-41.29,174.77,2026-04-20,17,1,2,0,3,2,3,"metlink, sensors"
"-41.25,174.81",-41.25,174.81,2026-04-27,17,0,2,1,3,2,3,"metlink, nzta"
"-41.27,174.78",-41.27,174.78,2026-04-20,8,0,2,1,3,2,2,"metlink, nzta"
"-41.28,174.74",-41.28,174.74,2026-04-21,14,1,2,0,3,2,2,"metlink, sensors"
"-41.27,174.78",-41.27,174.78,2026-04-25,18,0,2,1,3,2,2,"metlink, nzta"
"-41.3,174.78",-41.3,174.78,2026-04-06,9,0,2,1,3,2,2,"metlink, nzta"
"-41.27,174.78",-41.27,174.78,2026-04-20,13,0,2,1,3,2,2,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-05,7,0,1,2,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-12,16,0,2,1,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-12,13,0,2,1,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-12,8,0,2,1,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-12,11,0,2,1,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-14,6,0,2,1,3,2,3,"metlink, nzta"
"-41.27,174.78",-41.27,174.78,2026-04-25,10,0,2,1,3,2,2,"metlink, nzta"
"-41.19,174.83",-41.19,174.83,2026-04-30,18,1,2,0,3,2,2,"metlink, sensors"
"-41.27,174.78",-41.27,174.78,2026-04-12,11,0,2,1,3,2,3,"metlink, nzta"
"-41.31,174.81",-41.31,174.81,2026-04-02,19,1,2,0,3,2,3,"metlink, sensors"
"-41.14,174.84",-41.14,174.84,2026-04-25,17,0,2,1,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-25,9,0,2,1,3,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-13,21,0,2,1,3,2,3,"metlink, nzta"
"-41.16,174.98",-41.16,174.98,2026-04-06,5,0,2,1,3,2,3,"metlink, nzta"
"-41.3,174.77",-41.3,174.77,2026-04-03,2,2,0,1,3,2,2,"nzta, sensors"
"-41.14,174.84",-41.14,174.84,2026-04-25,15,0,2,1,3,2,3,"metlink, nzta"
"-41.3,174.78",-41.3,174.78,2026-04-02,20,1,2,0,3,2,2,"metlink, sensors"
"-41.28,174.74",-41.28,174.74,2026-04-21,16,1,2,0,3,2,2,"metlink, sensors"
"-41.14,174.84",-41.14,174.84,2026-04-25,10,0,2,1,3,2,3,"metlink, nzta"
"-41.3,174.78",-41.3,174.78,2026-04-22,9,1,2,0,3,2,2,"metlink, sensors"
"-41.14,174.84",-41.14,174.84,2026-04-25,12,0,2,1,3,2,3,"metlink, nzta"
"-41.25,174.81",-41.25,174.81,2026-04-03,12,1,0,1,2,2,3,"nzta, sensors"
"-41.25,174.81",-41.25,174.81,2026-04-03,17,0,1,1,2,2,3,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-12,7,0,1,1,2,2,3,"metlink, nzta"
"-40.76,175.16",-40.76,175.16,2026-04-12,8,0,1,1,2,2,2,"metlink, nzta"
"-41.14,174.84",-41.14,174.84,2026-04-13,9,0,1,1,2,2,2,"metlink, nzta"
"-41.12,175.04",-41.12,175.04,2026-04-21,7,0,1,1,2,2,3,"metlink, nzta"
"-41.3,174.78",-41.3,174.78,2026-04-06,4,1,0,1,2,2,2,"nzta, sensors"
"-41.25,174.81",-41.25,174.81,2026-04-03,8,0,1,1,2,2,3,"metlink, nzta"
"-40.91,175.0",-40.91,175.0,2026-04-18,13,0,1,1,2,2,3,"metlink, nzta"
"-41.19,174.83",-41.19,174.83,2026-04-05,21,0,1,1,2,2,3,"metlink, nzta"
"-41.25,174.81",-41.25,174.81,2026-04-20,14,0,1,1,2,2,3,"metlink, nzta"
"-41.3,174.78",-41.3,174.78,2026-04-06,7,1,0,1,2,2,2,"nzta, sensors"
"-41.31,174.8",-41.31,174.8,2026-04-21,15,1,0,1,2,2,3,"nzta, sensors"
"-41.14,174.84",-41.14,174.84,2026-04-13,15,0,1,1,2,2,3,"metlink, nzta"
"-41.25,174.81",-41.25,174.81,2026-04-21,12,1,0,1,2,2,3,"nzta, sensors"
"-41.22,174.81",-41.22,174.81,2026-04-27,9,0,1,1,2,2,3,"metlink, nzta"
"-41.31,174.76",-41.31,174.76,2026-04-09,15,1,1,0,2,2,2,"metlink, sensors"
"-41.1,174.87",-41.1,174.87,2026-04-03,14,0,1,1,2,2,2,"metlink, nzta"
"-41.22,174.89",-41.22,174.89,2026-04-03,14,0,1,1,2,2,3,"metlink, nzta"
"-41.22,174.81",-41.22,174.81,2026-04-27,15,0,1,1,2,2,3,"metlink, nzta"
"-40.76,175.16",-40.76,175.16,2026-04-02,16,0,1,1,2,2,3,"metlink, nzta"
"-41.25,174.81",-41.25,174.81,2026-04-06,8,0,1,1,2,2,3,"metlink, nzta"
"-41.22,174.81",-41.22,174.81,2026-04-03,14,0,1,1,2,2,3,"metlink, nzta"
"-41.16,174.98",-41.16,174.98,2026-04-20,8,0,1,1,2,2,3,"metlink, nzta"
"-41.22,174.81",-41.22,174.81,2026-04-06,14,0,1,1,2,2,3,"metlink, nzta"
"-41.3,174.77",-41.3,174.77,2026-04-21,15,1,1,0,2,2,2,"metlink, sensors"
"-41.26,174.79",-41.26,174.79,2026-04-21,11,1,1,0,2,2,2,"metlink, sensors"
"-41.31,174.8",-41.31,174.8,2026-04-06,10,1,1,0,2,2,2,"metlink, sensors"
"-41.1,174.87",-41.1,174.87,2026-04-03,13,0,1,1,2,2,2,"metlink, nzta"
"-41.16,174.98",-41.16,174.98,2026-04-20,13,0,1,1,2,2,3,"metlink, nzta"
"-41.3,174.78",-41.3,174.78,2026-04-03,7,1,0,1,2,2,3,"nzta, sensors"
"-41.31,174.81",-41.31,174.81,2026-04-06,6,1,1,0,2,2,2,"metlink, sensors"
"-41.27,174.78",-41.27,174.78,2026-04-12,15,0,1,1,2,2,3,"metlink, nzta"
"-41.16,174.98",-41.16,174.98,2026-04-20,7,0,1,1,2,2,3,"metlink, nzta"
"-41.22,174.89",-41.22,174.89,2026-04-03,13,0,1,1,2,2,3,"metlink, nzta"
"-41.29,174.77",-41.29,174.77,2026-04-27,7,1,1,0,2,2,2,"metlink, sensors"
"-41.14,174.84",-41.14,174.84,2026-04-14,12,0,1,1,2,2,2,"metlink, nzta"
"-41.25,174.81",-41.25,174.81,2026-04-06,18,0,1,1,2,2,3,"metlink, nzta"
"-41.19,174.83",-41.19,174.83,2026-04-05,23,0,1,1,2,2,3,"metlink, nzta"
"-41.27,174.78",-41.27,174.78,2026-04-12,20,0,1,1,2,2,3,"metlink, nzta"
"-41.3,174.77",-41.3,174.77,2026-04-06,8,0,1,1,2,2,2,"metlink, nzta"
"-41.29,174.72",-41.29,174.72,2026-04-27,13,1,1,0,2,2,2,"metlink, sensors"
"-41.28,174.78",-41.28,174.78,2026-04-13,11,1,1,0,2,2,2,"metlink, sensors"
"-41.22,174.81",-41.22,174.81,2026-04-03,12,1,0,1,2,2,3,"nzta, sensors"
"-41.25,174.81",-41.25,174.81,2026-04-21,14,1,0,1,2,2,3,"nzta, sensors"
"-41.31,174.81",-41.31,174.81,2026-04-27,14,1,1,0,2,2,3,"metlink, sensors"
"-41.29,174.75",-41.29,174.75,2026-04-23,15,1,1,0,2,2,2,"metlink, sensors"
"-41.27,174.78",-41.27,174.78,2026-04-20,9,0,1,1,2,2,2,"metlink, nzta"
"-41.22,174.81",-41.22,174.81,2026-04-20,20,1,0,1,2,2,2,"nzta, sensors"
"-41.25,174.81",-41.25,174.81,2026-04-20,9,0,1,1,2,2,3,"metlink, nzta"
"-41.18,174.94",-41.18,174.94,2026-04-08,14,0,1,1,2,2,2,"metlink, nzta"
"-41.25,174.81",-41.25,174.81,2026-04-03,14,1,0,1,2,2,3,"nzta, sensors"
"-41.31,174.8",-41.31,174.8,2026-04-21,13,1,0,1,2,2,3,"nzta, sensors"
"-41.25,174.81",-41.25,174.81,2026-04-06,17,0,1,1,2,2,3,"metlink, nzta"
"-41.25,174.81",-41.25,174.81,2026-04-06,16,0,1,1,2,2,3,"metlink, nzta"
"-41.25,174.81",-41.25,174.81,2026-04-20,18,1,0,1,2,2,3,"nzta, sensors"
"-41.31,174.8",-41.31,174.8,2026-04-21,12,1,0,1,2,2,3,"nzta, sensors"
"-41.14,174.84",-41.14,174.84,2026-04-25,7,0,1,1,2,2,3,"metlink, nzta"
"-40.76,175.16",-40.76,175.16,2026-04-21,7,0,1,1,2,2,3,"metlink, nzta"
"-41.22,174.8",-41.22,174.8,2026-04-03,15,1,1,0,2,2,2,"metlink, sensors"
"-41.29,174.77",-41.29,174.77,2026-04-21,13,1,1,0,2,2,2,"metlink, sensors"
"-41.22,174.81",-41.22,174.81,2026-04-03,15,1,0,1,2,2,3,"nzta, sensors"
"-41.25,174.81",-41.25,174.81,2026-04-06,6,1,0,1,2,2,3,"nzta, sensors"
"-41.25,174.81",-41.25,174.81,2026-04-03,20,0,1,1,2,2,3,"metlink, nzta"
"-41.31,174.8",-41.31,174.8,2026-04-30,16,0,1,1,2,2,3,"metlink, nzta"
"-41.18,174.94",-41.18,174.94,2026-04-08,7,0,1,1,2,2,2,"metlink, nzta"
"-41.22,174.89",-41.22,174.89,2026-04-20,9,0,1,1,2,2,2,"metlink, nzta"
"-41.16,174.98",-41.16,174.98,2026-04-27,13,0,1,1,2,2,3,"metlink, nzta"
"-41.21,174.82",-41.21,174.82,2026-04-27,15,0,1,1,2,2,2,"metlink, nzta"
"-41.19,174.83",-41.19,174.83,2026-04-05,19,0,1,1,2,2,3,"metlink, nzta"
"-41.27,174.78",-41.27,174.78,2026-04-12,21,0,1,1,2,2,3,"metlink, nzta"
"-41.12,175.33",-41.12,175.33,2026-04-21,16,0,1,1,2,2,3,"metlink, nzta"
"-41.25,174.81",-41.25,174.81,2026-04-06,23,0,1,1,2,2,3,"metlink, nzta"
"-41.22,174.89",-41.22,174.89,2026-04-20,7,0,1,1,2,2,2,"metlink, nzta"
"-41.3,174.77",-41.3,174.77,2026-04-03,3,1,0,1,2,2,2,"nzta, sensors"
"-41.19,174.83",-41.19,174.83,2026-04-05,13,0,1,1,2,2,3,"metlink, nzta"
"-41.3,174.78",-41.3,174.78,2026-04-03,3,1,0,1,2,2,3,"nzta, sensors"
"-41.31,174.8",-41.31,174.8,2026-04-20,19,1,0,1,2,2,2,"nzta, sensors"
