SiteRef,site_name,site_description,state_highway,sitetype,lat,lon,no_location,count_date,day_name,is_weekend,total_count,heavy_count,light_count,lanes_reporting,baseline_median,baseline_mad,baseline_n,ratio,robust_z,severity,direction
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-20,Monday,false,11461.0,,11461.0,2,13502.0,677.0,22,0.849,-2.033,LOW,DROP
05800011,West of Joseph Banks Drive,West of Joseph Banks Drive,58,Regional Continuous,-41.10435169456812,174.90905379607648,false,2026-04-06,Monday,false,5065.0,108.5,4956.5,2,6554.5,494.5,22,0.773,-2.032,LOW,DROP
01N21011,PP2O Marycrest- NB Lanes,PP2O Marycrest- NB Lanes,1N,Regional Continuous,-40.83505732872768,175.09081551482907,false,2026-04-24,Friday,false,13650.0,1256.5,12393.5,2,11143.5,832.0,22,1.225,2.032,LOW,SURGE
00210980,,NGAURANGA SH2 - WTOC - SB,,,,,true,2026-04-25,Saturday,true,10496.0,117.0,10379.0,2,9043.0,483.5,4,1.161,2.027,LOW,SURGE
01N11075,Vivian St - between Taranaki St and Tory St,Vivian St - between Taranaki St and Tory St,1N,Regional Continuous,-41.295748137410165,174.77784190727473,false,2026-04-03,Friday,false,17934.0,,17934.0,2,21825.0,1297.0,9,0.822,-2.023,LOW,DROP
01N20999,PP2O Waitohu Stream - NB Lane,PP2O Waitohu Stream - NB Lane,1N,Regional Continuous,-40.75537184426893,175.161623222827,false,2026-04-19,Sunday,true,5496.0,326.0,5170.0,2,7196.5,567.0,8,0.764,-2.023,LOW,DROP
01N21072,Hawkestone Interchange - NB Through Traffic,Hawkestone Interchange - NB Through Traffic,1N,Regional Continuous,-41.27562132495423,174.7735387081994,false,2026-04-03,Friday,false,19276.0,,19276.0,3,26297.0,2342.0,17,0.733,-2.022,LOW,DROP
01N20999,PP2O Waitohu Stream - NB Lane,PP2O Waitohu Stream - NB Lane,1N,Regional Continuous,-40.75537184426893,175.161623222827,false,2026-04-18,Saturday,true,5499.0,439.5,5059.5,2,7196.5,567.0,8,0.764,-2.019,LOW,DROP
01K51017,Te Moana Int Northbound On Ramp,Te Moana Int Northbound On Ramp,1K,Regional Continuous,-40.86661380948549,175.03835096816616,false,2026-04-01,Wednesday,false,627.0,34.5,592.5,1,932.0,102.0,22,0.673,-2.017,LOW,DROP
01N21011,PP2O Marycrest- NB Lanes,PP2O Marycrest- NB Lanes,1N,Regional Continuous,-40.83505732872768,175.09081551482907,false,2026-04-27,Monday,false,8659.0,461.0,8198.0,2,11143.5,832.0,22,0.777,-2.014,LOW,DROP
00210974,Nth of Petone Interchange - SB,Nth of Petone Interchange - SB,2,Regional Continuous,-41.22438570098754,174.85771903332994,false,2026-04-13,Monday,false,21216.0,,21216.0,2,23734.5,846.0,22,0.894,-2.008,LOW,DROP
01N50999,PP2O â€“ Waitohu Stream NB Onramp,PP2O – Waitohu Stream NB Onramp,1N,Regional Continuous,-40.75536350669006,175.16158741397572,false,2026-04-21,Tuesday,false,2446.0,155.5,2290.5,1,2838.5,132.0,22,0.862,-2.006,LOW,DROP
05910025,Mungavin Interchange  - SB Through Traffic,Mungavin Interchange  - SB Through Traffic,59,Regional Continuous,-41.14067619019408,174.84472805131063,false,2026-04-08,Wednesday,false,4842.0,203.5,4638.5,2,6255.5,476.0,22,0.774,-2.003,LOW,DROP
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-12,Sunday,true,8173.0,230.0,7943.0,2,12065.0,1313.5,6,0.677,-1.999,LOW,DROP
01K21011,Peka Peka Int Mainline Northbound,Peka Peka Int Mainline Northbound,1K,Regional Continuous,-40.8387170967952,175.0876923393239,false,2026-04-12,Sunday,true,6425.0,410.5,6014.5,2,9286.5,969.5,8,0.692,-1.991,LOW,DROP
01N11075,Vivian St - between Taranaki St and Tory St,Vivian St - between Taranaki St and Tory St,1N,Regional Continuous,-41.295748137410165,174.77784190727473,false,2026-04-06,Monday,false,18022.0,,18022.0,2,21825.0,1297.0,9,0.826,-1.978,LOW,DROP
01K21017,Te Moana Int Mainline Northbound,Te Moana Int Mainline Northbound,1K,Regional Continuous,-40.87044308833501,175.03216716900553,false,2026-04-12,Sunday,true,5978.0,347.0,5631.0,2,8499.0,866.0,8,0.703,-1.964,LOW,DROP
01N61072,Hawkestone Interchange - SB Off Ramp,Hawkestone Interchange - SB Off Ramp,1N,Regional Continuous,-41.27347974656232,174.77634625382,false,2026-04-11,Saturday,true,4247.0,,4247.0,1,3526.0,248.0,8,1.204,1.961,LOW,SURGE
05800011,West of Joseph Banks Drive,West of Joseph Banks Drive,58,Regional Continuous,-41.10435169456812,174.90905379607648,false,2026-04-18,Saturday,true,2628.0,35.0,2593.0,2,4991.0,815.5,8,0.527,-1.954,LOW,DROP
00200954,Sth of Whakatiki St,Sth of Whakatiki St,2,Regional Continuous,-41.1212893293081,175.04175410843996,false,2026-04-22,Wednesday,false,24279.0,672.0,23607.0,2,27840.5,1231.5,22,0.872,-1.951,LOW,DROP
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-09,Thursday,false,3599.0,623.5,2975.5,2,3013.0,203.0,17,1.194,1.947,LOW,SURGE
05960025,Mungavin Interchange - SB OFF Ramp,Mungavin Interchange - SB OFF Ramp,59,Regional Continuous,-41.135980122654296,174.84494258015758,false,2026-04-21,Tuesday,false,3036.0,,3036.0,1,4079.5,363.0,22,0.744,-1.939,LOW,DROP
01K41027,Poplar Ave Int Northbound Off Ramp,Poplar Ave Int Northbound Off Ramp,1K,Regional Continuous,-40.94212838280744,174.99177195669355,false,2026-04-02,Thursday,false,5998.0,187.0,5811.0,1,5172.0,287.5,22,1.16,1.938,LOW,SURGE
05900005,PAEKAKARIKI - Telemetry Site 47 (Piezo Axle Classification),PAEKAKARIKI - Telemetry Site 47 (Piezo Axle Classification),59,Telemetry,-40.999717137754324,174.93968885757397,false,2026-04-02,Thursday,false,8303.0,591.0,7712.0,2,7572.5,255.5,22,1.096,1.928,LOW,SURGE
01N41073,Tinakori - NB Off Ramp,Tinakori - NB Off Ramp,1N,Regional Continuous,-41.27671835316433,174.77306678667418,false,2026-04-09,Thursday,false,9165.0,,9165.0,1,7748.5,496.5,22,1.183,1.924,LOW,SURGE
01K61023,Kapiti Rd Int Southbound Off Ramp,Kapiti Rd Int Southbound Off Ramp,1K,Regional Continuous,-40.906473709727976,175.0028261725781,false,2026-04-20,Monday,false,5294.0,154.5,5139.5,1,6146.0,299.0,22,0.861,-1.922,LOW,DROP
00200899,Nth of Victoria St (Carterton),Nth of Victoria St (Carterton),2,Regional Continuous,-41.02680042934138,175.52565455980582,false,2026-04-02,Thursday,false,15429.0,,15429.0,2,13502.0,677.0,22,1.143,1.92,LOW,SURGE
05920025,Mungavin Interchange - NB Through Traffic,Mungavin Interchange - NB Through Traffic,59,Regional Continuous,-41.14091596410872,174.84437730897292,false,2026-04-28,Tuesday,false,3935.0,52.0,3883.0,2,3105.5,291.5,22,1.267,1.919,LOW,SURGE
01K41017,Te Moana Int Northbound Off Ramp,Te Moana Int Northbound Off Ramp,1K,Regional Continuous,-40.870640292634235,175.03171039911066,false,2026-04-02,Thursday,false,5978.0,170.0,5808.0,1,5255.0,255.0,22,1.138,1.912,LOW,SURGE
01K61011,Peka Peka Int Southbound Off Ramp,Peka Peka Int Southbound Off Ramp,1K,Regional Continuous,-40.8387974809201,175.08773044117217,false,2026-04-13,Monday,false,1468.0,88.0,1380.0,1,1659.0,67.5,22,0.885,-1.909,LOW,DROP
00200908,Nth of Wood St (Greytown),Nth of Wood St (Greytown),2,Regional Continuous,-41.08155016730462,175.45915476880586,false,2026-04-03,Friday,false,7791.0,338.0,7453.0,2,8964.0,414.5,22,0.869,-1.909,LOW,DROP
01N60999,PP2O â€“ Waitohu Stream SB Offramp,PP2O – Waitohu Stream SB Offramp,1N,Regional Continuous,-40.75537295347653,175.161564026844,false,2026-04-20,Monday,false,2388.0,172.0,2216.0,1,2751.5,128.5,22,0.868,-1.908,LOW,DROP
05800015,East of Paremata RAB,East of Paremata RAB,58,Regional Continuous,-41.10443847239268,174.87345183562996,false,2026-04-06,Monday,false,11611.0,,11611.0,2,15129.0,1244.5,22,0.767,-1.907,LOW,DROP
05300006,Sth of No.1 Line,Sth of No.1 Line,53,Regional Continuous,-41.15185609515859,175.3696687689101,false,2026-04-10,Friday,false,2173.0,161.5,2011.5,2,1832.5,120.5,18,1.186,1.906,LOW,SURGE
01K11027,Poplar Ave Int Mainline Southbound,Poplar Ave Int Mainline Southbound,1K,Regional Continuous,-40.94130705286987,174.9923888045682,false,2026-04-09,Thursday,false,12810.0,1194.5,11615.5,2,11455.0,480.5,22,1.118,1.902,LOW,SURGE
01N21060,Tawa Interchange - NB Through Traffic,Tawa Interchange - NB Through Traffic,1N,Regional Continuous,-41.187792901243526,174.83159293543275,false,2026-04-05,Sunday,true,15817.0,,15817.0,2,20213.5,1560.0,8,0.782,-1.901,LOW,DROP
00220961,Haywards Interchange Decreasing,Haywards Interchange Decreasing,2,Regional Continuous,-41.1592460994802,174.9721219661422,false,2026-04-18,Saturday,true,8843.0,94.0,8749.0,2,11905.5,1087.5,8,0.743,-1.899,LOW,DROP
05800011,West of Joseph Banks Drive,West of Joseph Banks Drive,58,Regional Continuous,-41.10435169456812,174.90905379607648,false,2026-04-27,Monday,false,5163.0,106.0,5057.0,2,6554.5,494.5,22,0.788,-1.898,LOW,DROP
01N01078,Cobham Drive (Sth of Evans Bay Parade) - Both,Cobham Drive (Sth of Evans Bay Parade) - Both,1N,Regional Continuous,-41.314497169440735,174.79958685436435,false,2026-04-27,Monday,false,28389.0,323.0,28066.0,4,32045.0,1300.0,21,0.886,-1.897,LOW,DROP
05300016,West of Princess St (Martinborough),West of Princess St (Martinborough),53,Regional Continuous,-41.20805855757347,175.44914947124576,false,2026-04-13,Monday,false,2733.0,,2733.0,2,3308.5,205.0,22,0.826,-1.894,LOW,DROP
01N31072,Hawkestone Interchange - SB On Ramp,Hawkestone Interchange - SB On Ramp,1N,Regional Continuous,-41.27570477419336,174.7739707358753,false,2026-04-11,Saturday,true,4230.0,,4230.0,1,3662.5,203.0,8,1.155,1.886,LOW,SURGE
01K61017,Te Moana Int Southbound Off Ramp,Te Moana Int Southbound Off Ramp,1K,Regional Continuous,-40.86716927867542,175.03801200216543,false,2026-04-11,Saturday,true,762.0,31.0,731.0,1,583.5,64.0,8,1.306,1.881,LOW,SURGE
01N11011,PP2O Marycrest- SB Lanes,PP2O Marycrest- SB Lanes,1N,Regional Continuous,-40.83505732872768,175.09081551482907,false,2026-04-10,Friday,false,12987.0,1264.0,11723.0,2,11112.5,672.5,22,1.169,1.88,LOW,SURGE
00200917,Sth of Tauherenikau River Bridge,Sth of Tauherenikau River Bridge,2,Regional Continuous,-41.11801372768768,175.37014985461875,false,2026-04-07,Tuesday,false,5716.0,372.0,5344.0,2,6965.0,450.0,18,0.821,-1.872,LOW,DROP
05940025,Mungavin Interchange - NB OFF Ramp,Mungavin Interchange - NB OFF Ramp,59,Regional Continuous,-41.14091596410872,174.84437730897292,false,2026-04-12,Sunday,true,7171.0,77.0,7094.0,1,9405.0,806.0,8,0.762,-1.869,LOW,DROP
01K21023,Kapiti Rd Int Mainline Northbound,Kapiti Rd Int Mainline Northbound,1K,Regional Continuous,-40.91003054044468,174.9976971187613,false,2026-04-20,Monday,false,5971.0,747.0,5224.0,2,7586.0,584.0,22,0.787,-1.865,LOW,DROP
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-17,Friday,false,3573.0,486.0,3087.0,2,3013.0,203.0,17,1.186,1.861,LOW,SURGE
01N01078,Cobham Drive (Sth of Evans Bay Parade) - Both,Cobham Drive (Sth of Evans Bay Parade) - Both,1N,Regional Continuous,-41.314497169440735,174.79958685436435,false,2026-04-06,Monday,false,28460.0,312.5,28147.5,4,32045.0,1300.0,21,0.888,-1.86,LOW,DROP
01K31027,Poplar Ave Int Southbound On Ramp,Poplar Ave Int Southbound On Ramp,1K,Regional Continuous,-40.94131359918373,174.99253154852656,false,2026-04-02,Thursday,false,5399.0,161.0,5238.0,1,4894.5,183.0,22,1.103,1.859,LOW,SURGE
01N11011,PP2O Marycrest- SB Lanes,PP2O Marycrest- SB Lanes,1N,Regional Continuous,-40.83505732872768,175.09081551482907,false,2026-04-03,Friday,false,9265.0,557.0,8708.0,2,11112.5,672.5,22,0.834,-1.853,LOW,DROP
05900014,Taupo Swamp,Taupo Swamp,59,Regional Continuous,-41.05819777666846,174.87609497578796,false,2026-04-22,Wednesday,false,6332.0,266.5,6065.5,4,8646.5,843.0,22,0.732,-1.852,LOW,DROP
05900011,Nth of Wairaka Rd (Pukerua Bay),Nth of Wairaka Rd (Pukerua Bay),59,Regional Continuous,-41.03354485210579,174.88881507103167,false,2026-04-18,Saturday,true,3880.0,,3880.0,2,6997.0,1135.0,4,0.555,-1.852,LOW,DROP
05950024,Porirua Nth Ramp Bridge - NB ON Ramp,Porirua Nth Ramp Bridge - NB ON Ramp,59,Regional Continuous,-41.13009454470167,174.8440637081995,false,2026-04-02,Thursday,false,12710.0,,12710.0,1,10506.0,803.0,22,1.21,1.851,LOW,SURGE
05900005,PAEKAKARIKI - Telemetry Site 47 (Piezo Axle Classification),PAEKAKARIKI - Telemetry Site 47 (Piezo Axle Classification),59,Telemetry,-40.999717137754324,174.93968885757397,false,2026-04-24,Friday,false,8273.0,547.0,7726.0,2,7572.5,255.5,22,1.093,1.849,LOW,SURGE
01N60999,PP2O â€“ Waitohu Stream SB Offramp,PP2O – Waitohu Stream SB Offramp,1N,Regional Continuous,-40.75537295347653,175.161564026844,false,2026-04-13,Monday,false,2400.0,190.5,2209.5,1,2751.5,128.5,22,0.872,-1.845,LOW,DROP
05900014,Taupo Swamp,Taupo Swamp,59,Regional Continuous,-41.05819777666846,174.87609497578796,false,2026-04-24,Friday,false,6344.0,219.0,6125.0,4,8646.5,843.0,22,0.734,-1.842,LOW,DROP
01K41017,Te Moana Int Northbound Off Ramp,Te Moana Int Northbound Off Ramp,1K,Regional Continuous,-40.870640292634235,175.03171039911066,false,2026-04-12,Sunday,true,3015.0,29.0,2986.0,1,4361.5,493.5,8,0.691,-1.84,LOW,DROP
01N41073,Tinakori - NB Off Ramp,Tinakori - NB Off Ramp,1N,Regional Continuous,-41.27671835316433,174.77306678667418,false,2026-04-05,Sunday,true,4401.0,,4401.0,1,5734.5,489.0,8,0.767,-1.839,LOW,DROP
05950024,Porirua Nth Ramp Bridge - NB ON Ramp,Porirua Nth Ramp Bridge - NB ON Ramp,59,Regional Continuous,-41.13009454470167,174.8440637081995,false,2026-04-21,Tuesday,false,8318.0,,8318.0,1,10506.0,803.0,22,0.792,-1.838,LOW,DROP
05950025,Mungavin Interchange - NB ON Ramp,Mungavin Interchange - NB ON Ramp,59,Regional Continuous,-41.136238853666214,174.84453282487112,false,2026-04-02,Thursday,false,5614.0,,5614.0,1,4735.5,323.0,22,1.186,1.834,LOW,SURGE
00220980,,NGAURANGA SH2 - WTOC - NB,,,,,true,2026-04-13,Monday,false,20805.0,1708.0,19097.0,2,22914.0,776.0,14,0.908,-1.833,LOW,DROP
01N21066,Newlands Interchange - NB Through Traffic,Newlands Interchange - NB Through Traffic,1N,Regional Continuous,-41.234364917467204,174.80652905547703,false,2026-04-23,Thursday,false,29310.0,,29310.0,3,33766.5,1640.5,22,0.868,-1.832,LOW,DROP
01N01077,Ruahine St (Sth of Goa St),Ruahine St (Sth of Goa St),1N,Regional Continuous,-41.30942734263791,174.7913977548842,false,2026-04-11,Saturday,true,34278.0,,34278.0,2,28889.5,1986.5,4,1.187,1.83,LOW,SURGE
05920025,Mungavin Interchange - NB Through Traffic,Mungavin Interchange - NB Through Traffic,59,Regional Continuous,-41.14091596410872,174.84437730897292,false,2026-04-29,Wednesday,false,3895.0,55.5,3839.5,2,3105.5,291.5,22,1.254,1.827,LOW,SURGE
01N11003,PP2O Otaki Gorge Road - SB Lane,PP2O Otaki Gorge Road - SB Lane,1N,Regional Continuous,-40.77657484683837,175.14244933973023,false,2026-04-10,Friday,false,8559.0,1114.5,7444.5,2,6854.5,630.0,22,1.249,1.825,LOW,SURGE
01K31017,Te Moana Int Southbound On Ramp,Te Moana Int Southbound On Ramp,1K,Regional Continuous,-40.870793791896254,175.03220160920256,false,2026-04-02,Thursday,false,5779.0,162.0,5617.0,1,5384.5,146.0,22,1.073,1.823,LOW,SURGE
05800009,PAUATAHANUI EAST - Telemetry Site 73,PAUATAHANUI EAST - Telemetry Site 73,58,Telemetry,-41.12912548543536,174.97322556096162,false,2026-04-02,Thursday,false,22232.0,1012.0,21220.0,2,19571.5,984.5,22,1.136,1.823,LOW,SURGE
05960025,Mungavin Interchange - SB OFF Ramp,Mungavin Interchange - SB OFF Ramp,59,Regional Continuous,-41.135980122654296,174.84494258015758,false,2026-04-06,Monday,false,3100.0,,3100.0,1,4079.5,363.0,22,0.76,-1.82,LOW,DROP
00220972,Dowse Interchange - NB Through Traffic,Dowse Interchange - NB Through Traffic,2,Regional Continuous,-41.21693852030788,174.8804948444656,false,2026-04-13,Monday,false,14510.0,,14510.0,2,16077.5,582.0,22,0.903,-1.817,LOW,DROP
01N50999,PP2O â€“ Waitohu Stream NB Onramp,PP2O – Waitohu Stream NB Onramp,1N,Regional Continuous,-40.75536350669006,175.16158741397572,false,2026-04-13,Monday,false,2483.0,207.0,2276.0,1,2838.5,132.0,22,0.875,-1.817,LOW,DROP
01N01076,Patterson St (Sth of Basin Reserve),Patterson St (Sth of Basin Reserve),1N,Regional Continuous,-41.301861490568044,174.78442030229047,false,2026-04-11,Saturday,true,39423.0,,39423.0,2,32839.5,2448.5,4,1.2,1.814,LOW,SURGE
00200954,Sth of Whakatiki St,Sth of Whakatiki St,2,Regional Continuous,-41.1212893293081,175.04175410843996,false,2026-04-12,Sunday,true,17301.0,244.5,17056.5,2,23710.0,2392.5,8,0.73,-1.807,LOW,DROP
05930025,Mungavin Interchange - SB ON Ramp,Mungavin Interchange - SB ON Ramp,59,Regional Continuous,-41.14067619019408,174.84472805131063,false,2026-04-12,Sunday,true,6062.0,67.5,5994.5,1,7809.0,652.5,8,0.776,-1.806,LOW,DROP
00210979,NGAURANGA SH2 - Telemetry Site 3 - SB,NGAURANGA SH2 - Telemetry Site 3 - SB,2,Telemetry,-41.24907256298991,174.81174090920283,false,2026-04-08,Wednesday,false,20471.0,777.0,19694.0,2,23092.5,981.0,22,0.886,-1.802,LOW,DROP
01N61071,Murphy St - SB Off Ramp,Murphy St - SB Off Ramp,1N,Regional Continuous,-41.2713682252429,174.77895149097245,false,2026-04-30,Thursday,false,5928.0,,5928.0,1,5013.5,343.0,22,1.182,1.798,LOW,SURGE
00210961,Haywards Interchange Increasing,Haywards Interchange Increasing,2,Regional Continuous,-41.15727510019238,174.9767825027756,false,2026-04-18,Saturday,true,7570.0,109.0,7461.0,2,12073.5,1691.5,6,0.627,-1.796,LOW,DROP
05910025,Mungavin Interchange  - SB Through Traffic,Mungavin Interchange  - SB Through Traffic,59,Regional Continuous,-41.14067619019408,174.84472805131063,false,2026-04-27,Monday,false,4989.0,118.5,4870.5,2,6255.5,476.0,22,0.798,-1.795,LOW,DROP
01N10999,PP2O Waitohu Stream â€“ SB Lane,PP2O Waitohu Stream – SB Lane,1N,Regional Continuous,-40.75537184426893,175.161623222827,false,2026-04-10,Friday,false,8560.0,1002.5,7557.5,2,6864.0,637.5,22,1.247,1.794,LOW,SURGE
00220972,Dowse Interchange - NB Through Traffic,Dowse Interchange - NB Through Traffic,2,Regional Continuous,-41.21693852030788,174.8804948444656,false,2026-04-22,Wednesday,false,14530.0,,14530.0,2,16077.5,582.0,22,0.904,-1.793,LOW,DROP
05800015,East of Paremata RAB,East of Paremata RAB,58,Regional Continuous,-41.10443847239268,174.87345183562996,false,2026-04-27,Monday,false,11822.0,,11822.0,2,15129.0,1244.5,22,0.781,-1.792,LOW,DROP
01N50999,PP2O â€“ Waitohu Stream NB Onramp,PP2O – Waitohu Stream NB Onramp,1N,Regional Continuous,-40.75536350669006,175.16158741397572,false,2026-04-24,Friday,false,3189.0,239.5,2949.5,1,2838.5,132.0,22,1.123,1.791,LOW,SURGE
01N41062,Grenada Interchange - NB Off Ramp,Grenada Interchange - NB Off Ramp,1N,Regional Continuous,-41.20629231777751,174.81792582487125,false,2026-04-11,Saturday,true,3399.0,,3399.0,1,2778.0,234.0,6,1.224,1.79,LOW,SURGE
01N21011,PP2O Marycrest- NB Lanes,PP2O Marycrest- NB Lanes,1N,Regional Continuous,-40.83505732872768,175.09081551482907,false,2026-04-06,Monday,false,8935.0,492.0,8443.0,2,11143.5,832.0,22,0.802,-1.79,LOW,DROP
00250961,Haywards Interchange - SB on ramp from SH58,Haywards Interchange - NB on ramp from SH58,2,Regional Continuous,-41.15933720896325,174.97258947754457,false,2026-04-27,Monday,false,3979.0,87.5,3891.5,1,5358.0,520.0,9,0.743,-1.789,LOW,DROP
05960025,Mungavin Interchange - SB OFF Ramp,Mungavin Interchange - SB OFF Ramp,59,Regional Continuous,-41.135980122654296,174.84494258015758,false,2026-04-27,Monday,false,3118.0,,3118.0,1,4079.5,363.0,22,0.764,-1.787,LOW,DROP
01N21060,Tawa Interchange - NB Through Traffic,Tawa Interchange - NB Through Traffic,1N,Regional Continuous,-41.187792901243526,174.83159293543275,false,2026-04-02,Thursday,false,27178.0,,27178.0,2,23789.0,1280.0,22,1.142,1.786,LOW,SURGE
01N11011,PP2O Marycrest- SB Lanes,PP2O Marycrest- SB Lanes,1N,Regional Continuous,-40.83505732872768,175.09081551482907,false,2026-04-12,Sunday,true,6774.0,416.5,6357.5,2,10043.5,1235.5,8,0.674,-1.785,LOW,DROP
01K61017,Te Moana Int Southbound Off Ramp,Te Moana Int Southbound Off Ramp,1K,Regional Continuous,-40.86716927867542,175.03801200216543,false,2026-04-03,Friday,false,486.0,19.5,466.5,1,740.0,96.0,22,0.657,-1.785,LOW,DROP
01N60999,PP2O â€“ Waitohu Stream SB Offramp,PP2O – Waitohu Stream SB Offramp,1N,Regional Continuous,-40.75537295347653,175.161564026844,false,2026-04-21,Tuesday,false,2412.0,146.5,2265.5,1,2751.5,128.5,22,0.877,-1.782,LOW,DROP
01N11071,Thorndon Overbridge - SB,Thorndon Overbridge - SB,1N,Regional Continuous,-41.27133276370202,174.7789147213871,false,2026-04-08,Wednesday,false,13602.0,211.5,13390.5,3,25920.0,4671.0,17,0.525,-1.779,LOW,DROP
01N21080,,NGAURANGA SH1 - WTOC - NB,,,,,true,2026-04-13,Monday,false,23366.0,2031.0,21335.0,2,25736.5,898.5,14,0.908,-1.779,LOW,DROP
00240972,Dowse Interchange - NB OFF Ramp,Dowse Interchange - NB OFF Ramp,2,Regional Continuous,-41.21681441865065,174.88037203040545,false,2026-04-05,Sunday,true,3276.0,,3276.0,1,4976.5,645.0,8,0.658,-1.778,LOW,DROP
01N31060,Tawa Interchange - SB On Ramp,Tawa Interchange - SB On Ramp,1N,Regional Continuous,-41.18719620369047,174.8323036727549,false,2026-04-12,Sunday,true,4558.0,,4558.0,1,5836.5,486.0,8,0.781,-1.774,LOW,DROP
05950024,Porirua Nth Ramp Bridge - NB ON Ramp,Porirua Nth Ramp Bridge - NB ON Ramp,59,Regional Continuous,-41.13009454470167,174.8440637081995,false,2026-04-20,Monday,false,8398.0,,8398.0,1,10506.0,803.0,22,0.799,-1.771,LOW,DROP
01N61071,Murphy St - SB Off Ramp,Murphy St - SB Off Ramp,1N,Regional Continuous,-41.2713682252429,174.77895149097245,false,2026-04-20,Monday,false,4113.0,,4113.0,1,5013.5,343.0,22,0.82,-1.771,LOW,DROP
01N51072,Tinakori - NB On Ramp,Tinakori - NB On Ramp,1N,Regional Continuous,-41.27562132495423,174.7735387081994,false,2026-04-02,Thursday,false,4822.0,,4822.0,1,4195.0,239.0,18,1.149,1.769,LOW,SURGE
05800009,PAUATAHANUI EAST - Telemetry Site 73,PAUATAHANUI EAST - Telemetry Site 73,58,Telemetry,-41.12912548543536,174.97322556096162,false,2026-04-13,Monday,false,17003.0,676.5,16326.5,2,19571.5,984.5,22,0.869,-1.76,LOW,DROP
01N61073,Terrace - SB Off Ramp,Terrace - SB Off Ramp,1N,Regional Continuous,-41.282663652522814,174.77418182137015,false,2026-04-29,Wednesday,false,11441.0,,11441.0,1,10109.0,513.5,22,1.132,1.75,LOW,SURGE
05960024,Porirua Nth Ramp Bridge - SB OFF Ramp,Porirua Nth Ramp Bridge - SB OFF Ramp,59,Regional Continuous,-41.12938167622971,174.84471092337006,false,2026-04-27,Monday,false,8729.0,,8729.0,1,10399.5,644.5,22,0.839,-1.748,LOW,DROP
05800009,PAUATAHANUI EAST - Telemetry Site 73,PAUATAHANUI EAST - Telemetry Site 73,58,Telemetry,-41.12912548543536,174.97322556096162,false,2026-04-19,Sunday,true,8704.0,163.5,8540.5,2,14587.0,2275.5,8,0.597,-1.744,LOW,DROP
01K61023,Kapiti Rd Int Southbound Off Ramp,Kapiti Rd Int Southbound Off Ramp,1K,Regional Continuous,-40.906473709727976,175.0028261725781,false,2026-04-04,Saturday,true,6010.0,96.5,5913.5,1,4937.0,415.5,8,1.217,1.742,LOW,SURGE
01K51023,Kapiti Rd Int Northbound On Ramp,Kapiti Rd Int Northbound On Ramp,1K,Regional Continuous,-40.906429977448106,175.00223122067783,false,2026-04-02,Thursday,false,6943.0,267.5,6675.5,1,6099.5,328.0,22,1.138,1.735,LOW,SURGE
05910025,Mungavin Interchange  - SB Through Traffic,Mungavin Interchange  - SB Through Traffic,59,Regional Continuous,-41.14067619019408,174.84472805131063,false,2026-04-20,Monday,false,5033.0,170.0,4863.0,2,6255.5,476.0,22,0.805,-1.732,LOW,DROP
01N61073,Terrace - SB Off Ramp,Terrace - SB Off Ramp,1N,Regional Continuous,-41.282663652522814,174.77418182137015,false,2026-04-30,Thursday,false,11426.0,,11426.0,1,10109.0,513.5,22,1.13,1.73,LOW,SURGE
01N61071,Murphy St - SB Off Ramp,Murphy St - SB Off Ramp,1N,Regional Continuous,-41.2713682252429,174.77895149097245,false,2026-04-25,Saturday,true,3783.0,,3783.0,1,2602.5,460.5,8,1.454,1.729,LOW,SURGE
01N31072,Hawkestone Interchange - SB On Ramp,Hawkestone Interchange - SB On Ramp,1N,Regional Continuous,-41.27570477419336,174.7739707358753,false,2026-04-25,Saturday,true,4183.0,,4183.0,1,3662.5,203.0,8,1.142,1.729,LOW,SURGE
01N41073,Tinakori - NB Off Ramp,Tinakori - NB Off Ramp,1N,Regional Continuous,-41.27671835316433,174.77306678667418,false,2026-04-08,Wednesday,false,9020.0,,9020.0,1,7748.5,496.5,22,1.164,1.727,LOW,SURGE
00200890,South of Waingawa Bridge,South of Waingawa Bridge,2,Regional Continuous,-40.965596684725504,175.60779193023703,false,2026-04-04,Saturday,true,15422.0,555.0,14867.0,2,12065.0,1313.5,6,1.278,1.724,LOW,SURGE
01K21017,Te Moana Int Mainline Northbound,Te Moana Int Mainline Northbound,1K,Regional Continuous,-40.87044308833501,175.03216716900553,false,2026-04-20,Monday,false,7001.0,823.0,6178.0,2,8509.0,590.5,22,0.823,-1.722,LOW,DROP
00210972,Dowse Interchange - SB Through Traffic,Dowse Interchange - SB Through Traffic,2,Regional Continuous,-41.21697201319148,174.88065086215036,false,2026-04-12,Sunday,true,9452.0,,9452.0,2,12443.0,1172.5,8,0.76,-1.721,LOW,DROP
